SOLAR RADIATION IN W/m2 (UNTERHACHING);;;
I_Gh;I_Dh;I_ex;hs
127.84375;72.06352644;513;26.68321041
75.46875;44.7065573;298;17.50932876
25.59375;16.98381433;66;7.697449057
0.947265625;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;4;0
8.52734375;8.014046745;238;5.077404477
39.96875;27.62317854;459;14.96399231
79.625;48.82166875;650;24.31504974
117.78125;66.13935098;799;32.59268482
136.8125;71.92008515;896;39.07164888
148.3125;75.18261106;933;42.8745116
160.5;80.5609757;909;43.27953536
181.3125;92.42217765;826;40.1979359
149.9375;79.84421548;688;34.24584679
114.21875;64.59739921;505;26.30425315
67.3125;40.07979209;290;17.14311012
24.9140625;16.401141;57;7.33795883
0.759521484;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
11.28515625;10.65696896;233;4.842311286
68.1875;46.602588;454;14.71954812
158.1875;95.94330828;645;24.04923992
241.4375;133.415235;793;32.29363228
335.875;174.5334035;890;38.73075454
421.25;210.0990991;927;42.4931328
406.375;201.0028475;903;42.87357515
376;189.430764;819;39.78974432
313;162.9373189;680;33.85019713
246.75;136.3930635;497;25.92470054
130.4375;74.99656263;282;16.77637351
53.78125;32.60390971;49;6.978069129
1.672851563;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
28.6796875;25.14768515;228;4.606325929
130;85.65767945;448;14.47388115
305.875;180.7418963;639;23.78194506
508.875;270.0336839;788;31.99299239
618.5;315.5297403;884;38.38843852
681;334.2124891;921;42.11075346
692.25;336.3647855;896;42.46701932
647.75;320.5739995;812;39.38110721
555.25;278.8746218;673;33.45409756
420.875;225.4880387;490;25.54471177
258;137.3738515;274;16.40928036
91.8125;49.26950669;41;6.617942558
2.147460938;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
36.203125;30.59873579;223;4.369466676
188.1875;119.4282725;443;14.2270159
360;182.7128223;634;23.5132036
512.25;272.5115034;782;31.69082512
631.25;322.7799561;878;38.04478646
696.5;342.4876123;915;41.72748206
708;344.5009668;890;42.05999441
665;329.3692344;805;38.97216701
570.5;286.1949086;666;33.05770192
433.75;231.860397;482;25.16444639
267.25;141.2924395;266;16.04199249
95.6875;49.65245663;33;6.257742176
1.881347656;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
33.21875;28.73080355;217;4.13175267
179.5;115.4067728;438;13.97897833
333.375;172.6102248;629;23.24305598
460.875;248.1826448;777;31.38719266
533.25;275.5713623;872;37.69988595
471.5;236.3583797;909;41.34342851
348.75;174.6298145;883;41.65262775
298.875;152.4597253;798;38.56306652
254.3125;134.2520319;658;32.66116426
199.5625;111.3953007;474;24.78406415
119.46875;69.06155307;258;15.67467201
43.5;25.80607522;24;5.897631372
0.749755859;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
30.1171875;26.67595289;212;3.893204003
171.5;111.7109677;432;13.72979594
336.875;174.9764983;623;22.97154462
494.875;265.8355429;771;31.08215942
606.25;312.5250834;866;37.35382659
649.75;322.3718931;902;40.95870408
657.25;322.6633935;876;41.2450474
640.5;319.1636855;791;38.15394879
549.5;277.3706634;651;32.26463871
414.5;222.3456634;466;24.40372487
247.0625;131.8548172;250;15.30748117
84.125;43.10475645;16;5.53777373
0.902099609;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
28.1015625;25.30054269;207;3.653841778
173.8125;113.7185613;427;13.47949785
344.375;179.0113014;618;22.69871404
492.625;265.6046947;765;30.77579202
603.5;312.1614085;860;37.00669987
665.75;330.8920143;896;40.57342131
676;332.2912093;870;40.83738207
633.5;316.5238431;784;37.74495705
539.75;273.2294442;643;31.86827938
404.5;217.3396573;458;24.0235884
241.625;129.1252459;242;14.94058225
77.40625;39.43008211;8;5.178332897
0.546386719;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
24.9453125;23.01764513;201;3.413688183
163.625;108.6953103;422;13.22811481
327.75;172.857373;612;22.42461079
473.5;256.9828615;760;30.46815928
576.5;291.1335386;854;36.65859919
634.25;316.8936463;889;40.18769402
630.5;311.7727298;863;40.42976108
581.25;292.1833136;776;37.33623467
491.375;251.0006965;636;31.47224031
369.375;199.8160446;451;23.64381442
220.625;119.2715605;234;14.57413742
69.375;35.23714602;0;4.819472452
0.312988281;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
20.84375;19.88020482;196;3.17276655
145.875;99.0564186;416;12.97567926
297.75;160.5581512;606;22.14928355
448;245.1096208;754;30.15933221
570.25;289.1282586;848;36.30961977
625;313.3813295;883;39.80163719
626.25;310.5584747;856;40.0223143
575.25;289.8907618;769;36.92792507
486.625;249.054076;628;31.07667531
359.5;170.5485844;443;23.26456239
199.6875;109.1850109;225;14.20830863
59.796875;30.38059776;0;4.461355768
0.153869629;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
18.15625;17.68583139;190;2.931101423
148;101.0406428;411;12.72222542
322.75;172.4139335;601;21.87278312
453.875;248.8635694;748;29.84938399
528.5;270.5172163;842;35.95985862
628.5;315.9383544;876;39.41536692
588;293.1479451;849;39.61517203
468.125;233.6054306;762;36.52017162
477.125;244.8332707;620;30.68173792
365.625;173.2542631;435;22.88599141
200.1875;109.1382388;217;13.84325747
52.71875;26.49688189;0;4.104145885
0.066314697;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
11.53125;11.92282875;185;2.688718614
114.4375;81.04245254;405;12.46778927
255.1875;142.4836564;595;21.5951624
294.125;166.4522237;742;29.53838996
308.625;163.9536415;836;35.60941447
335.25;172.7880382;870;39.02900037
393.25;199.3823285;842;39.208465
423.125;213.0449402;755;36.11311758
421.125;218.3726708;613;30.28758131
333.875;161.0751733;427;22.50826012
198.625;108.0766504;209;13.47914506
56.9375;27.00576118;0;3.748005378
0.021743774;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
17;16.43994223;179;2.445645262
148.4375;102.7905269;399;12.21240863
313.75;170.2183262;589;21.31647647
460.875;254.0567209;736;29.22642754
571.5;292.3347966;829;35.25838775
634.25;320.5234247;863;38.64265567
644;321.3655511;835;38.80232426
604;296.5419123;747;35.70690605
496.375;254.551319;605;29.89435816
346.75;166.4740313;419;22.13152657
183.875;100.7210549;201;13.11613193
44.09375;20.98191362;0;3.393096218
0.002854347;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
8.07421875;8.526163439;174;2.201909888
74.65625;55.69519657;394;11.95612316
195.5625;114.2184332;584;21.03678253
336.625;190.4004489;730;28.91357629
446.375;233.6247537;823;34.90688047
517.75;264.7563526;857;38.25645189
556.25;280.1423155;828;38.39688112
544.5;270.3163689;740;35.30167986
469.125;241.9465775;598;29.5022206
329.5;159.8411386;411;21.75594816
149.625;83.59273906;193;12.75437787
26.34375;12.76152411;0;3.039579652
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
3.455078125;3.798529195;168;1.957542443
32.21875;25.18998228;388;11.69897443
73.21875;46.00453927;578;20.75613991
115.59375;68.2135962;724;28.59991776
176.875;96.81810625;817;34.55499622
254.375;133.0777623;850;37.87050892
309.875;159.3219859;821;37.99226706
294.875;152.2758144;732;34.89758148
279.375;148.8241711;590;29.1113201
172.3125;90.50527003;403;21.38168147
100.8125;57.99456635;185;12.39404185
21.125;9.821937643;0;2.687616061
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
9.35546875;9.240239994;163;1.712574358
90.625;63.72498465;382;11.44100592
167.9375;100.8258136;572;20.47461009
289.625;166.3787908;718;28.28553556
430.5;227.3184054;810;34.20284007
568.5;291.2709471;843;37.48494742
589.5;297.5761937;814;37.58861371
512.25;256.5865322;725;34.494753
424.25;220.9218357;582;28.72180739
270.875;135.7689221;395;21.00888222
131.875;74.04173052;177;12.03528186
25.8515625;10.89727531;0;2.33736484
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
1.579589844;1.681414198;157;1.46703859
17.2578125;14.31785198;377;11.18226305
47.359375;30.5805891;566;20.19225668
106.03125;63.15673056;712;27.97051522
124.53125;69.17983743;804;33.85051849
128.4375;68.23680114;836;37.09988877
140.875;73.72779108;807;37.18605271
140.8125;74.70143012;718;34.093336
115.34375;63.25369086;574;28.33383236
66.5625;36.88747451;387;20.63770509
47.546875;28.15442121;169;11.67825482
11.48828125;4.695273855;0;1.988984266
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
7.447265625;6.740200392;151;1.22096966
101.09375;70.06462137;371;10.92279317
262;150.4638499;560;19.90914538
410.125;232.1396157;705;27.65494422
497.625;261.5431228;797;33.49813932
556.25;279.2179045;830;36.71545495
579;285.876383;800;36.78471569
511.875;257.3917633;710;33.69347151
421.25;219.890909;567;27.94754399
307.125;151.4647834;379;20.26830369
166.875;80.86291679;161;11.32311645
34.953125;11.19700901;0;1.642631371
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.985595703;0.915440627;145;0.974403688
17.7578125;15.0427647;365;10.66264562
48.0625;31.44865504;554;19.62534399
78.03125;47.08382942;699;27.33891189
114.25;63.9971971;791;33.14581167
146.5625;78.39187551;823;36.33176851
133;70.25611618;793;36.38473417
160.4375;85.26229774;703;33.29529989
201.875;109.4240557;559;27.56309025
193.875;101.4260021;371;19.90083041
98.21875;53.35638116;153;10.97002118
17.9453125;5.319438446;0;1.298461819
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
2.153320313;1.681016068;140;0.727378434
39.4375;32.17350181;359;10.4018717
99.40625;63.62651032;548;19.34092238
167.1875;99.64758222;693;27.02250935
246.5625;135.7786634;784;32.79364585
331.125;172.9484037;816;35.94895246
407.25;207.2875292;786;35.98623949
377.125;194.3839789;695;32.89896082
298.25;159.3038422;551;27.180618
217.6875;112.6737683;364;19.53543635
113.53125;59.62848824;145;10.619122
19.3359375;4.492786772;0;0.956629781
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
3.154296875;1.837909472;134;0.479933318
66.34375;51.15133371;353;10.1405247
159.8125;99.32755206;542;19.05595244
262.625;154.4090312;687;26.7058295
310.25;169.6516469;778;32.44175329
315;165.3881001;809;35.5671302
273.5;142.3647758;778;35.58936277
232.375;122.7106022;688;32.50459316
188.4375;102.6205738;544;26.80027297
143.875;77.38824103;356;19.1722712
77.125;42.84595092;137;10.27057036
15.3359375;2.532187878;0;0.617287814
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
3.770507813;1.216204667;128;0.232109453
83.625;62.00238355;347;9.878659858
207.5625;126.0125842;536;18.77050808
340.125;197.7273158;680;26.3889669
480.875;256.553537;771;32.09024647
528.75;269.5403315;802;35.18642546
514.75;259.0997183;771;35.19423476
460.75;235.3358571;680;32.11233493
367.625;194.4300555;536;26.42219958
265.875;134.4527543;348;18.81148316
136.5625;67.48651743;129;9.924516096
21.3828125;1.659636634;0;0.280586741
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
2.553710938;0;122;0
68.65625;53.42547551;342;9.616334409
171.125;106.906156;530;18.48466518
304.125;178.6801963;674;26.07201776
435.25;234.6449154;764;31.73923887
469.875;242.3477658;795;34.8069622
468;237.8533121;764;34.80098586
414.5;213.6849965;673;31.72232318
345.625;183.6244201;528;26.04654094
245.75;125.6699649;340;18.45321883
124.03125;62.17702274;121;9.581107272
19.765625;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
1.830566406;0;117;0
61.890625;49.46597769;336;9.353607531
169.75;106.7419191;523;18.19850152
339.375;198.6787098;667;25.75507981
441.875;238.7029455;758;31.38884481
403.75;210.9911895;788;34.42886457
368.375;190.5533954;757;34.40974599
296.125;155.7752579;666;31.334694
212.875;115.8560548;521;25.67343875
134.4375;72.9132369;332;18.09762316
54.125;30.59358714;113;9.240490118
5.9921875;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.436523438;0;111;0
24.7265625;22.12254397;330;9.090540351
78.9375;52.84114864;517;17.91209679
137.5;84.00187615;661;25.43825229
323.75;178.9419761;751;31.03917946
409.125;214.2444893;781;34.05225677
454.75;232.7585665;750;34.02064452
467.375;239.7868395;658;30.94958236
399.75;210.6960243;513;25.30303319
287.125;143.6598964;325;17.74483931
144;67.7080567;105;8.902808908
19.265625;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
1.153320313;0;105;0
61.828125;50.27091102;324;8.827195921
171.4375;108.9693877;511;17.62553251
292.125;173.7966811;654;25.12163586
449.5;243.9296631;744;30.69035869
572;292.7594032;774;33.67726303
583.25;293.2448494;742;33.63381024
515.25;262.7957067;651;30.56712211
351.875;187.2310386;506;24.9354629
199.5;104.7539573;317;17.39500857
88.46875;46.06479289;97;8.568205869
12.08203125;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.878173828;0;99;0
57.109375;47.54704572;317;8.563639199
186.5;118.0185862;505;17.33889195
326.625;193.6919303;648;24.80533248
433.75;236.7388937;738;30.34249906
483.875;251.7702362;767;33.30400753
466.375;239.3822086;735;33.24937123
349.75;183.5526186;643;30.18744586
266.625;144.1312075;498;24.57086485
194.1875;102.3058587;309;17.04827034
73.5625;39.01640596;90;8.236821087
6.998046875;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.581787109;0;93;0
47.59375;41.25823841;311;8.299937017
117;77.9822692;498;17.05226016
146.375;90.25945295;641;24.48944542
211.875;120.4431339;731;29.99571764
192;104.8556795;760;32.93261427
260.375;138.2923827;728;32.86745485
373.375;195.5230101;636;29.81068496
343.375;183.2572478;490;24.20937433
240.25;123.3927304;302;16.70476196
120.125;57.09178385;82;7.908792411
12.546875;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.431518555;0;87;0
65.1875;53.72444815;305;8.036158055
209.125;131.7185384;492;16.76572381
363.125;215.1567302;635;24.17407911
470.375;256.5468953;724;29.65013203
535.25;277.7055872;753;32.56320706
546.75;278.4133423;721;32.48818765
507.875;260.6393399;628;29.43696941
419.125;220.774238;483;23.85112482
288.375;144.0455991;294;16.3646187
134.4375;60.88084359;75;7.584255371
13.1328125;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.199157715;0;81;0
35.25;32.62350021;299;7.772372805
109.34375;74.159587;486;16.47937121
173.0625;106.9379438;628;23.85933908
221.4375;126.4635865;717;29.3058602
259.375;141.0197259;746;32.19590942
256.625;137.087294;713;32.11169529
225.375;121.339752;621;29.0664278
164.5625;84.21350285;476;23.49624796
98.65625;54.78287421;287;16.02797366
43.40625;23.63660655;67;7.263343086
4.337890625;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.015350342;0;75;0
12.03515625;12.24537914;293;7.508653532
43.3125;30.8841586;479;16.1932922
75.0625;44.89283243;622;23.5453319
122.5625;71.41188523;710;28.96302045
176.625;97.56733199;739;31.83084449
217.875;117.3478905;706;31.73810248
238.75;128.483193;614;28.69918727
201.0625;101.5669929;468;23.14487351
166.875;89.29590066;279;15.69495769
74;37.30249764;60;6.946186187
5.46484375;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.009120941;0;69;0
11.15625;11.60230668;287;7.245074231
40.203125;28.92828552;473;15.90757811
95.46875;56.86633697;615;23.23216508
201;115.9087341;704;28.62173133
247.5625;135.5936707;732;31.46813497
227.0625;122.4410358;699;31.36753294
244.1875;131.5617692;607;28.3353734
202.4375;102.4935185;461;22.79712921
140.125;76.13635277;272;15.36569933
75.125;37.21770296;52;6.632912736
5.216796875;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.007522583;0;63;0
35.6875;34.42437575;281;6.981710588
155.375;103.9132724;467;15.62232167
286.125;155.2125338;609;22.91994699
390;218.2593362;697;28.28211151
437.875;233.2268664;725;31.10790308
443.625;231.7372508;692;31.00010932
384;202.5612841;599;27.9751102
310.875;149.9641434;453;22.45314081
212.375;110.6815064;265;15.04032475
95.78125;44.41862495;45;6.323648155
6.49609375;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.000487924;0;57;0
16.65625;17.65219783;274;6.718639925
64.5625;46.32705415;460;15.33761696
120.875;71.89911011;602;22.60878679
216.5625;125.3186092;690;27.94427977
286.375;156.7855565;718;30.75027042
338.625;180.2726272;685;30.63595313
278.5;149.7562019;592;27.61852007
275.875;135.7348725;446;22.11303196
156.125;84.03567927;257;14.7189577
54.453125;27.39813175;38;6.018515152
3.135742188;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;51;0
45.265625;42.97692577;268;6.455941151
187.625;123.7649943;454;15.0535593
328.125;175.4188508;595;22.29879432
432.375;241.3718584;683;27.60835487
499.125;264.4599393;711;30.39535798
516.25;267.6346491;678;30.2751847
476.25;248.114889;585;27.26572367
385.125;179.911636;439;21.77692417
256.5;129.9126008;250;14.40171941
105.65625;45.84178563;31;5.717633656
5.5078125;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;45;0
35.78125;36.01523248;262;6.193694709
140.8125;96.78669488;447;14.77024524
233.4375;132.203622;589;21.99008003
354.875;201.5379993;676;27.27445549
441.375;236.7732781;704;30.04328602
470.375;246.1959822;671;29.91792313
472.5;246.6697455;578;26.91683995
373.125;175.7365452;432;21.44493677
204.5;106.8408279;243;14.08872858
62.1875;29.62790973;24;5.421120754
2.830078125;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;39;0
33.40625;34.48452622;256;5.931982519
155.9375;106.5295672;441;14.48777243
305;166.6730393;582;21.68275492
397.25;224.4423919;670;26.94270013
389.375;211.2146361;697;29.69417401
397.125;210.8894595;664;29.56428618
402;212.7707148;571;26.57198607
350.875;167.4964156;425;21.11718685
211.125;109.7471474;236;13.7801013
59.59375;28.00664555;17;5.12909063
2.163085938;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;33;0
24.25;26.6412077;250;5.670887917
84.5;61.33641489;435;14.20623955
136.1875;82.09788414;575;21.37693042
290.375;167.7789601;663;26.61320707
365.125;199.3539334;690;29.34814058
198.125;108.9195103;657;29.21439031
138.6875;76.90899426;564;26.23127733
106.5625;57.40479081;418;20.79378921
68.0625;38.55020976;229;13.475951
22.1484375;11.21818701;10;4.841654515
0.489868164;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;27;0
6.37890625;7.838862614;243;5.410495593
32.078125;24.37833864;428;13.92574626
71.90625;45.07303534;569;21.07271832
171.25;101.415096;656;26.28609426
285.25;158.2460403;684;29.00530348
276.875;150.6242876;650;28.86835055
241;131.5957955;557;25.89482718
166.4375;87.41232825;411;20.47485634
84.5;47.39469509;222;13.17638844
27.3671875;13.40318845;4;4.55892063
0.699462891;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;21;0
9.96875;12.25355449;237;5.150891531
54.40625;40.94018769;422;13.64639308
123.40625;75.67570991;562;20.77023069
203.0625;119.915689;649;25.96147928
313.375;173.467125;677;28.66577945
260.25;142.2940225;643;28.52628047
242.125;132.4304617;550;25.56274713
202.8125;104.9635501;404;20.16049837
123.125;67.43856124;216;12.88152164
40.109375;18.55314801;0;4.280994145
0.879394531;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;15;0
25.4453125;28.83441383;231;4.89216294
155.6875;108.5488135;415;13.36828136
298.625;166.45532;556;20.4695798
398.75;227.5079367;643;25.63947923
483.25;260.3830661;670;28.32968422
475.75;251.3943423;636;28.18829217
392.625;209.5008228;543;25.23514673
341.375;165.0058986;397;19.85082302
201.3125;104.8030969;209;12.59145582
62.296875;26.26461074;0;4.007977133
1.089355469;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;9;0
8.02734375;10.34699922;225;4.634398186
45.421875;34.88031239;409;13.09151315
98.21875;61.66904893;549;20.17087802
130.625;78.62339025;636;25.32021067
129.4375;74.30541178;663;27.99713246
169;94.25755973;629;27.85449618
188.4375;104.445853;536;24.91213354
144.125;77.14458236;391;19.54593559
97.09375;54.00154764;202;12.30629342
23.5625;10.84095223;0;3.739968535
0.270019531;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;3;0
23.109375;27.1051745;218;4.377686725
128.6875;92.78180466;402;12.81619115
257.125;148.1037454;543;19.87423778
403.25;231.0096325;629;25.00378956
464.5;252.2160523;656;27.66823767
474.625;251.9091457;622;27.52500145
432.375;229.7585152;529;24.59381308
342.375;165.993716;384;19.24593893
213.4375;109.8647123;196;12.02613403
70;26.91345861;0;3.477064122
0.604736328;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
25.59375;29.56068385;212;4.122119033
153.625;108.8293415;396;12.54241863
293.375;165.8813038;536;19.57977143
401.625;230.6817261;623;24.69033121
463.75;252.4546719;650;27.34311216
474.375;252.245107;616;27.19991531
432.625;230.2047453;523;24.28028881
341.25;165.798105;377;18.95093336
216.125;110.8632816;189;11.75107439
72.34375;26.51437642;0;3.219356469
0.442749023;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
23.5234375;27.72487158;206;3.867786531
145.0625;104.0636012;390;12.27029931
265.875;153.4756056;530;19.28759122
371;214.8990659;616;24.37995015
445.125;243.6466071;643;27.02186702
463.875;247.5828468;609;26.87934341
426.875;227.7259641;516;23.9716621
335.75;163.870542;371;18.66101674
206.5625;91.90309177;183;11.48120834
64.9375;23.44282123;0;2.966934928
0.248840332;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
7.728515625;10.57726686;200;3.614781518
41.125;32.55253432;383;11.99993734
51.375;33.77420978;523;18.99780918
68.5625;42.23208791;609;24.07276012
77.125;45.150451;637;26.70461202
81.6875;46.67235711;603;26.5633897
69.125;39.42873668;510;23.66803218
70.5625;39.57000908;365;18.37628436
59.15625;33.55053194;177;11.21662681
20.5546875;8.351833558;0;2.719885606
0.026329041;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
