Unterchaching_mod;;;;;;;;;
bid;footprint_area;use;free_walls;lat;lon;NUTS_0;NUTS_1;NUTS_2;NUTS_3
1755;87.419;3;2;48.063;11.609;Germany;Bavaria;Munich;Unterhaching
1756;90.469;3;3;48.063;11.609;Germany;Bavaria;Munich;Unterhaching
1757;90.129;3;2;48.064;11.609;Germany;Bavaria;Munich;Unterhaching
1758;87.419;3;3;48.063;11.608;Germany;Bavaria;Munich;Unterhaching
1759;87.466;3;3;48.063;11.609;Germany;Bavaria;Munich;Unterhaching
1760;90.469;3;2;48.063;11.609;Germany;Bavaria;Munich;Unterhaching
1761;90.469;3;3;48.063;11.609;Germany;Bavaria;Munich;Unterhaching
1762;87.443;3;2;48.063;11.609;Germany;Bavaria;Munich;Unterhaching
1763;90.181;3;3;48.064;11.609;Germany;Bavaria;Munich;Unterhaching
1764;90.228;3;2;48.064;11.609;Germany;Bavaria;Munich;Unterhaching
1765;87.419;3;2;48.063;11.609;Germany;Bavaria;Munich;Unterhaching
1766;90.344;3;2;48.063;11.609;Germany;Bavaria;Munich;Unterhaching
1767;242.677;3;3;48.064;11.610;Germany;Bavaria;Munich;Unterhaching
1768;229.574;3;2;48.064;11.609;Germany;Bavaria;Munich;Unterhaching
1769;229.578;3;3;48.063;11.609;Germany;Bavaria;Munich;Unterhaching
1770;86.750;3;3;48.063;11.609;Germany;Bavaria;Munich;Unterhaching
1771;86.750;3;2;48.063;11.609;Germany;Bavaria;Munich;Unterhaching
1772;86.710;3;2;48.063;11.609;Germany;Bavaria;Munich;Unterhaching
1773;117.987;3;3;48.062;11.610;Germany;Bavaria;Munich;Unterhaching
1774;86.799;3;3;48.063;11.609;Germany;Bavaria;Munich;Unterhaching
1775;117.889;3;3;48.062;11.610;Germany;Bavaria;Munich;Unterhaching
1776;90.641;3;3;48.063;11.610;Germany;Bavaria;Munich;Unterhaching
1777;112.938;3;4;48.062;11.609;Germany;Bavaria;Munich;Unterhaching
1778;97.153;3;3;48.062;11.608;Germany;Bavaria;Munich;Unterhaching
1779;97.241;3;3;48.062;11.608;Germany;Bavaria;Munich;Unterhaching
1780;77.274;3;3;48.062;11.608;Germany;Bavaria;Munich;Unterhaching
1781;77.257;3;3;48.062;11.608;Germany;Bavaria;Munich;Unterhaching
1782;87.914;3;3;48.063;11.609;Germany;Bavaria;Munich;Unterhaching
1783;70.814;3;3;48.062;11.609;Germany;Bavaria;Munich;Unterhaching
1784;87.888;3;2;48.063;11.609;Germany;Bavaria;Munich;Unterhaching
1785;70.814;3;2;48.062;11.609;Germany;Bavaria;Munich;Unterhaching
1786;87.914;3;2;48.063;11.609;Germany;Bavaria;Munich;Unterhaching
1787;70.814;3;2;48.062;11.609;Germany;Bavaria;Munich;Unterhaching
1788;87.937;3;2;48.063;11.609;Germany;Bavaria;Munich;Unterhaching
1789;70.819;3;3;48.062;11.609;Germany;Bavaria;Munich;Unterhaching
1790;87.937;3;3;48.063;11.608;Germany;Bavaria;Munich;Unterhaching
1791;79.875;3;3;48.062;11.609;Germany;Bavaria;Munich;Unterhaching
1792;90.625;3;3;48.063;11.610;Germany;Bavaria;Munich;Unterhaching
1793;89.364;3;3;48.062;11.609;Germany;Bavaria;Munich;Unterhaching
1794;79.875;3;2;48.062;11.609;Germany;Bavaria;Munich;Unterhaching
1795;89.314;3;2;48.062;11.609;Germany;Bavaria;Munich;Unterhaching
1796;79.936;3;2;48.062;11.609;Germany;Bavaria;Munich;Unterhaching
1797;89.360;3;2;48.062;11.609;Germany;Bavaria;Munich;Unterhaching
1798;79.865;3;3;48.062;11.609;Germany;Bavaria;Munich;Unterhaching
1799;89.355;3;2;48.062;11.608;Germany;Bavaria;Munich;Unterhaching
1800;89.355;3;3;48.062;11.608;Germany;Bavaria;Munich;Unterhaching
1801;217.806;3;2;48.064;11.611;Germany;Bavaria;Munich;Unterhaching
1802;110.094;3;2;48.064;11.610;Germany;Bavaria;Munich;Unterhaching
1803;105.102;3;2;48.064;11.610;Germany;Bavaria;Munich;Unterhaching
1804;134.530;3;3;48.064;11.610;Germany;Bavaria;Munich;Unterhaching
1805;192.458;3;3;48.063;11.609;Germany;Bavaria;Munich;Unterhaching
1806;192.763;3;2;48.063;11.609;Germany;Bavaria;Munich;Unterhaching
1807;219.332;3;2;48.064;11.611;Germany;Bavaria;Munich;Unterhaching
1808;331.048;3;2;48.063;11.610;Germany;Bavaria;Munich;Unterhaching
1809;167.985;3;2;48.063;11.610;Germany;Bavaria;Munich;Unterhaching
1810;243.372;3;2;48.063;11.610;Germany;Bavaria;Munich;Unterhaching
1811;211.492;3;2;48.063;11.609;Germany;Bavaria;Munich;Unterhaching
1812;272.821;3;3;48.064;11.611;Germany;Bavaria;Munich;Unterhaching
1813;173.472;3;3;48.063;11.610;Germany;Bavaria;Munich;Unterhaching
1814;162.460;3;2;48.063;11.610;Germany;Bavaria;Munich;Unterhaching
1815;166.770;3;2;48.063;11.610;Germany;Bavaria;Munich;Unterhaching
1816;108.464;3;2;48.064;11.610;Germany;Bavaria;Munich;Unterhaching
1817;148.768;3;2;48.063;11.610;Germany;Bavaria;Munich;Unterhaching
1818;342.539;3;2;48.063;11.610;Germany;Bavaria;Munich;Unterhaching
1819;110.947;3;2;48.064;11.610;Germany;Bavaria;Munich;Unterhaching
1820;111.352;3;2;48.064;11.610;Germany;Bavaria;Munich;Unterhaching
1821;159.186;3;2;48.063;11.612;Germany;Bavaria;Munich;Unterhaching
1822;212.917;3;2;48.063;11.612;Germany;Bavaria;Munich;Unterhaching
1823;212.918;3;2;48.063;11.612;Germany;Bavaria;Munich;Unterhaching
1824;217.430;3;2;48.063;11.612;Germany;Bavaria;Munich;Unterhaching
1825;232.810;3;3;48.063;11.612;Germany;Bavaria;Munich;Unterhaching
1826;216.279;3;3;48.063;11.611;Germany;Bavaria;Munich;Unterhaching
1827;328.330;3;2;48.063;11.611;Germany;Bavaria;Munich;Unterhaching
1828;254.348;3;2;48.063;11.612;Germany;Bavaria;Munich;Unterhaching
1829;251.758;3;2;48.063;11.611;Germany;Bavaria;Munich;Unterhaching
1830;207.398;3;4;48.063;11.611;Germany;Bavaria;Munich;Unterhaching
1831;239.438;3;3;48.063;11.611;Germany;Bavaria;Munich;Unterhaching
1832;239.439;3;2;48.063;11.611;Germany;Bavaria;Munich;Unterhaching
1833;193.984;3;2;48.063;11.611;Germany;Bavaria;Munich;Unterhaching
1834;87.213;3;2;48.069;11.605;Germany;Bavaria;Munich;Unterhaching
1835;252.865;3;3;48.070;11.605;Germany;Bavaria;Munich;Unterhaching
1836;80.333;3;3;48.070;11.605;Germany;Bavaria;Munich;Unterhaching
1837;80.285;3;3;48.070;11.605;Germany;Bavaria;Munich;Unterhaching
1838;68.238;3;3;48.070;11.605;Germany;Bavaria;Munich;Unterhaching
1839;68.283;3;3;48.070;11.605;Germany;Bavaria;Munich;Unterhaching
1840;66.944;3;3;48.070;11.605;Germany;Bavaria;Munich;Unterhaching
1841;66.988;3;3;48.070;11.605;Germany;Bavaria;Munich;Unterhaching
1842;289.687;3;3;48.069;11.605;Germany;Bavaria;Munich;Unterhaching
1843;253.033;3;2;48.069;11.605;Germany;Bavaria;Munich;Unterhaching
1844;96.751;3;3;48.070;11.603;Germany;Bavaria;Munich;Unterhaching
1845;212.143;3;3;48.070;11.602;Germany;Bavaria;Munich;Unterhaching
1846;212.143;3;3;48.070;11.602;Germany;Bavaria;Munich;Unterhaching
1847;99.057;3;3;48.071;11.603;Germany;Bavaria;Munich;Unterhaching
1848;98.946;3;3;48.071;11.603;Germany;Bavaria;Munich;Unterhaching
1849;84.869;3;3;48.070;11.603;Germany;Bavaria;Munich;Unterhaching
1850;82.268;3;3;48.070;11.603;Germany;Bavaria;Munich;Unterhaching
1851;82.267;3;3;48.070;11.603;Germany;Bavaria;Munich;Unterhaching
1852;139.606;3;3;48.070;11.602;Germany;Bavaria;Munich;Unterhaching
1853;139.454;3;3;48.070;11.602;Germany;Bavaria;Munich;Unterhaching
1854;152.350;3;3;48.070;11.602;Germany;Bavaria;Munich;Unterhaching
1855;96.751;3;3;48.070;11.603;Germany;Bavaria;Munich;Unterhaching
1856;152.189;3;3;48.070;11.602;Germany;Bavaria;Munich;Unterhaching
1857;65.032;3;3;48.070;11.601;Germany;Bavaria;Munich;Unterhaching
1858;92.436;3;3;48.070;11.600;Germany;Bavaria;Munich;Unterhaching
1859;92.477;3;2;48.070;11.600;Germany;Bavaria;Munich;Unterhaching
1860;80.388;3;3;48.070;11.601;Germany;Bavaria;Munich;Unterhaching
1861;105.874;3;3;48.069;11.601;Germany;Bavaria;Munich;Unterhaching
1862;92.520;3;3;48.070;11.600;Germany;Bavaria;Munich;Unterhaching
1863;80.388;3;3;48.070;11.601;Germany;Bavaria;Munich;Unterhaching
1864;91.237;3;3;48.069;11.599;Germany;Bavaria;Munich;Unterhaching
1865;89.322;3;3;48.070;11.601;Germany;Bavaria;Munich;Unterhaching
1866;91.772;3;3;48.069;11.599;Germany;Bavaria;Munich;Unterhaching
1867;89.232;3;3;48.070;11.601;Germany;Bavaria;Munich;Unterhaching
1868;105.874;3;3;48.069;11.601;Germany;Bavaria;Munich;Unterhaching
1869;80.422;3;3;48.070;11.600;Germany;Bavaria;Munich;Unterhaching
1870;80.375;3;2;48.070;11.600;Germany;Bavaria;Munich;Unterhaching
1871;80.397;3;2;48.070;11.600;Germany;Bavaria;Munich;Unterhaching
1872;80.233;3;2;48.070;11.600;Germany;Bavaria;Munich;Unterhaching
1873;80.325;3;2;48.070;11.600;Germany;Bavaria;Munich;Unterhaching
1874;80.161;3;3;48.070;11.600;Germany;Bavaria;Munich;Unterhaching
1875;256.837;3;3;48.069;11.601;Germany;Bavaria;Munich;Unterhaching
1876;79.306;3;3;48.071;11.602;Germany;Bavaria;Munich;Unterhaching
1877;72.687;3;3;48.071;11.602;Germany;Bavaria;Munich;Unterhaching
1878;85.161;3;3;48.070;11.603;Germany;Bavaria;Munich;Unterhaching
1879;117.089;3;3;48.068;11.605;Germany;Bavaria;Munich;Unterhaching
1880;121.116;3;3;48.069;11.602;Germany;Bavaria;Munich;Unterhaching
1881;121.116;3;3;48.069;11.603;Germany;Bavaria;Munich;Unterhaching
1882;120.718;3;4;48.069;11.602;Germany;Bavaria;Munich;Unterhaching
1883;139.501;3;4;48.069;11.603;Germany;Bavaria;Munich;Unterhaching
1884;85.161;3;3;48.070;11.603;Germany;Bavaria;Munich;Unterhaching
1885;117.082;3;3;48.068;11.605;Germany;Bavaria;Munich;Unterhaching
1886;290.383;3;3;48.083;11.606;Germany;Bavaria;Munich;Unterhaching
1887;291.005;3;2;48.083;11.606;Germany;Bavaria;Munich;Unterhaching
1888;292.721;3;2;48.083;11.606;Germany;Bavaria;Munich;Unterhaching
1889;291.895;3;3;48.082;11.605;Germany;Bavaria;Munich;Unterhaching
1890;318.163;3;3;48.082;11.605;Germany;Bavaria;Munich;Unterhaching
1891;318.974;3;2;48.082;11.605;Germany;Bavaria;Munich;Unterhaching
1892;318.180;3;3;48.082;11.604;Germany;Bavaria;Munich;Unterhaching
1893;245.473;3;3;48.082;11.604;Germany;Bavaria;Munich;Unterhaching
1894;245.918;3;2;48.082;11.603;Germany;Bavaria;Munich;Unterhaching
1895;243.555;3;2;48.082;11.603;Germany;Bavaria;Munich;Unterhaching
1896;243.657;3;3;48.082;11.603;Germany;Bavaria;Munich;Unterhaching
1897;159.359;3;2;48.082;11.602;Germany;Bavaria;Munich;Unterhaching
1898;178.006;3;3;48.081;11.602;Germany;Bavaria;Munich;Unterhaching
1899;144.775;3;3;48.074;11.605;Germany;Bavaria;Munich;Unterhaching
1900;77.062;3;3;48.072;11.609;Germany;Bavaria;Munich;Unterhaching
1901;78.017;3;2;48.072;11.609;Germany;Bavaria;Munich;Unterhaching
1902;76.536;3;2;48.072;11.609;Germany;Bavaria;Munich;Unterhaching
1903;76.503;3;2;48.072;11.609;Germany;Bavaria;Munich;Unterhaching
1904;73.773;3;2;48.072;11.609;Germany;Bavaria;Munich;Unterhaching
1905;73.785;3;3;48.072;11.609;Germany;Bavaria;Munich;Unterhaching
1906;69.401;3;3;48.072;11.609;Germany;Bavaria;Munich;Unterhaching
1907;69.391;3;2;48.072;11.609;Germany;Bavaria;Munich;Unterhaching
1908;69.391;3;2;48.072;11.609;Germany;Bavaria;Munich;Unterhaching
1909;69.359;3;2;48.072;11.609;Germany;Bavaria;Munich;Unterhaching
1910;69.391;3;2;48.072;11.609;Germany;Bavaria;Munich;Unterhaching
1911;69.391;3;2;48.072;11.609;Germany;Bavaria;Munich;Unterhaching
1912;69.359;3;2;48.072;11.609;Germany;Bavaria;Munich;Unterhaching
1913;69.397;3;2;48.072;11.610;Germany;Bavaria;Munich;Unterhaching
1914;73.582;3;2;48.072;11.610;Germany;Bavaria;Munich;Unterhaching
1915;73.962;3;3;48.072;11.610;Germany;Bavaria;Munich;Unterhaching
1916;74.046;3;3;48.071;11.609;Germany;Bavaria;Munich;Unterhaching
1917;72.953;3;2;48.071;11.610;Germany;Bavaria;Munich;Unterhaching
1918;73.044;3;2;48.071;11.610;Germany;Bavaria;Munich;Unterhaching
1919;74.957;3;2;48.071;11.610;Germany;Bavaria;Munich;Unterhaching
1920;75.048;3;2;48.071;11.610;Germany;Bavaria;Munich;Unterhaching
1921;74.046;3;3;48.071;11.610;Germany;Bavaria;Munich;Unterhaching
1922;74.046;3;2;48.071;11.609;Germany;Bavaria;Munich;Unterhaching
1923;73.955;3;2;48.071;11.609;Germany;Bavaria;Munich;Unterhaching
1924;74.046;3;2;48.071;11.609;Germany;Bavaria;Munich;Unterhaching
1925;74.046;3;2;48.071;11.609;Germany;Bavaria;Munich;Unterhaching
1926;73.955;3;2;48.071;11.609;Germany;Bavaria;Munich;Unterhaching
1927;74.046;3;2;48.071;11.609;Germany;Bavaria;Munich;Unterhaching
1928;74.046;3;2;48.071;11.610;Germany;Bavaria;Munich;Unterhaching
1929;74.046;3;2;48.071;11.610;Germany;Bavaria;Munich;Unterhaching
1930;75.918;3;3;48.070;11.610;Germany;Bavaria;Munich;Unterhaching
1931;75.870;3;2;48.070;11.610;Germany;Bavaria;Munich;Unterhaching
1932;75.291;3;2;48.070;11.610;Germany;Bavaria;Munich;Unterhaching
1933;75.000;3;2;48.070;11.610;Germany;Bavaria;Munich;Unterhaching
1934;75.331;3;2;48.070;11.610;Germany;Bavaria;Munich;Unterhaching
1935;74.855;3;3;48.070;11.610;Germany;Bavaria;Munich;Unterhaching
1936;212.459;3;3;48.069;11.610;Germany;Bavaria;Munich;Unterhaching
1937;133.018;3;3;48.068;11.612;Germany;Bavaria;Munich;Unterhaching
1938;133.018;3;3;48.068;11.612;Germany;Bavaria;Munich;Unterhaching
1939;99.700;3;3;48.070;11.601;Germany;Bavaria;Munich;Unterhaching
1940;104.068;3;3;48.071;11.601;Germany;Bavaria;Munich;Unterhaching
1941;101.035;3;3;48.071;11.601;Germany;Bavaria;Munich;Unterhaching
1942;101.035;3;3;48.071;11.601;Germany;Bavaria;Munich;Unterhaching
1943;80.861;3;3;48.073;11.602;Germany;Bavaria;Munich;Unterhaching
1944;80.736;3;3;48.073;11.602;Germany;Bavaria;Munich;Unterhaching
1945;75.550;3;3;48.073;11.602;Germany;Bavaria;Munich;Unterhaching
1946;75.550;3;3;48.073;11.602;Germany;Bavaria;Munich;Unterhaching
1947;54.957;3;3;48.073;11.603;Germany;Bavaria;Munich;Unterhaching
1948;54.898;3;3;48.073;11.603;Germany;Bavaria;Munich;Unterhaching
1949;90.871;3;3;48.071;11.605;Germany;Bavaria;Munich;Unterhaching
1950;90.871;3;3;48.071;11.604;Germany;Bavaria;Munich;Unterhaching
1951;54.890;3;3;48.073;11.602;Germany;Bavaria;Munich;Unterhaching
1952;54.927;3;3;48.073;11.602;Germany;Bavaria;Munich;Unterhaching
1953;314.079;3;3;48.070;11.601;Germany;Bavaria;Munich;Unterhaching
1954;118.614;3;3;48.071;11.601;Germany;Bavaria;Munich;Unterhaching
1955;141.402;3;3;48.073;11.604;Germany;Bavaria;Munich;Unterhaching
1956;118.592;3;3;48.071;11.601;Germany;Bavaria;Munich;Unterhaching
1957;59.589;3;3;48.073;11.603;Germany;Bavaria;Munich;Unterhaching
1958;59.574;3;3;48.073;11.603;Germany;Bavaria;Munich;Unterhaching
1959;104.123;3;3;48.071;11.601;Germany;Bavaria;Munich;Unterhaching
1960;171.077;3;4;48.073;11.601;Germany;Bavaria;Munich;Unterhaching
1961;311.419;0;3;48.080;11.606;Germany;Bavaria;Munich;Unterhaching
1962;341.421;0;3;48.080;11.607;Germany;Bavaria;Munich;Unterhaching
1963;312.128;0;2;48.080;11.606;Germany;Bavaria;Munich;Unterhaching
1964;78.283;3;3;48.079;11.604;Germany;Bavaria;Munich;Unterhaching
1965;78.228;3;2;48.079;11.604;Germany;Bavaria;Munich;Unterhaching
1966;78.228;3;2;48.080;11.604;Germany;Bavaria;Munich;Unterhaching
1967;78.236;3;2;48.080;11.604;Germany;Bavaria;Munich;Unterhaching
1968;78.236;3;3;48.080;11.604;Germany;Bavaria;Munich;Unterhaching
1969;78.693;3;3;48.080;11.605;Germany;Bavaria;Munich;Unterhaching
1970;78.871;3;2;48.080;11.605;Germany;Bavaria;Munich;Unterhaching
1971;78.967;3;2;48.080;11.605;Germany;Bavaria;Munich;Unterhaching
1972;79.183;3;2;48.080;11.605;Germany;Bavaria;Munich;Unterhaching
1973;79.392;3;3;48.080;11.605;Germany;Bavaria;Munich;Unterhaching
1974;79.178;3;3;48.081;11.604;Germany;Bavaria;Munich;Unterhaching
1975;79.260;3;2;48.081;11.605;Germany;Bavaria;Munich;Unterhaching
1976;79.226;3;2;48.081;11.605;Germany;Bavaria;Munich;Unterhaching
1977;79.178;3;2;48.081;11.605;Germany;Bavaria;Munich;Unterhaching
1978;79.260;3;2;48.081;11.605;Germany;Bavaria;Munich;Unterhaching
1979;79.178;3;3;48.081;11.605;Germany;Bavaria;Munich;Unterhaching
1980;79.178;3;3;48.081;11.604;Germany;Bavaria;Munich;Unterhaching
1981;79.260;3;2;48.081;11.604;Germany;Bavaria;Munich;Unterhaching
1982;79.226;3;2;48.081;11.604;Germany;Bavaria;Munich;Unterhaching
1983;79.178;3;2;48.081;11.605;Germany;Bavaria;Munich;Unterhaching
1984;79.259;3;2;48.081;11.605;Germany;Bavaria;Munich;Unterhaching
1985;79.177;3;3;48.081;11.605;Germany;Bavaria;Munich;Unterhaching
1986;79.177;3;3;48.081;11.604;Germany;Bavaria;Munich;Unterhaching
1987;79.259;3;2;48.081;11.604;Germany;Bavaria;Munich;Unterhaching
1988;79.225;3;2;48.081;11.604;Germany;Bavaria;Munich;Unterhaching
1989;79.177;3;2;48.081;11.604;Germany;Bavaria;Munich;Unterhaching
1990;79.259;3;2;48.081;11.604;Germany;Bavaria;Munich;Unterhaching
1991;79.177;3;3;48.081;11.605;Germany;Bavaria;Munich;Unterhaching
1992;264.899;0;3;48.080;11.606;Germany;Bavaria;Munich;Unterhaching
1993;326.404;0;2;48.079;11.606;Germany;Bavaria;Munich;Unterhaching
1994;271.892;0;2;48.079;11.606;Germany;Bavaria;Munich;Unterhaching
1995;350.399;0;3;48.080;11.607;Germany;Bavaria;Munich;Unterhaching
1996;300.400;0;3;48.080;11.607;Germany;Bavaria;Munich;Unterhaching
1997;101.721;3;3;48.073;11.601;Germany;Bavaria;Munich;Unterhaching
1998;101.801;3;3;48.073;11.601;Germany;Bavaria;Munich;Unterhaching
1999;89.054;3;3;48.071;11.603;Germany;Bavaria;Munich;Unterhaching
2000;89.054;3;3;48.071;11.603;Germany;Bavaria;Munich;Unterhaching
2001;128.707;3;4;48.073;11.601;Germany;Bavaria;Munich;Unterhaching
2002;114.606;3;3;48.072;11.601;Germany;Bavaria;Munich;Unterhaching
2003;86.265;3;3;48.073;11.603;Germany;Bavaria;Munich;Unterhaching
2004;114.537;3;3;48.072;11.601;Germany;Bavaria;Munich;Unterhaching
2005;86.265;3;3;48.073;11.603;Germany;Bavaria;Munich;Unterhaching
2006;110.200;3;3;48.072;11.604;Germany;Bavaria;Munich;Unterhaching
2007;80.032;3;3;48.073;11.603;Germany;Bavaria;Munich;Unterhaching
2008;73.654;3;3;48.072;11.602;Germany;Bavaria;Munich;Unterhaching
2009;103.199;3;3;48.071;11.604;Germany;Bavaria;Munich;Unterhaching
2010;79.993;3;3;48.074;11.603;Germany;Bavaria;Munich;Unterhaching
2011;73.654;3;3;48.072;11.602;Germany;Bavaria;Munich;Unterhaching
2012;103.225;3;3;48.072;11.604;Germany;Bavaria;Munich;Unterhaching
2013;143.807;3;3;48.071;11.601;Germany;Bavaria;Munich;Unterhaching
2014;143.727;3;2;48.071;11.601;Germany;Bavaria;Munich;Unterhaching
2015;70.154;3;3;48.073;11.605;Germany;Bavaria;Munich;Unterhaching
2016;70.055;3;2;48.073;11.605;Germany;Bavaria;Munich;Unterhaching
2017;70.154;3;3;48.073;11.605;Germany;Bavaria;Munich;Unterhaching
2018;69.786;3;3;48.073;11.605;Germany;Bavaria;Munich;Unterhaching
2019;69.737;3;2;48.073;11.604;Germany;Bavaria;Munich;Unterhaching
2020;69.785;3;3;48.073;11.604;Germany;Bavaria;Munich;Unterhaching
2021;122.552;0;4;48.071;11.606;Germany;Bavaria;Munich;Unterhaching
2022;87.006;3;3;48.070;11.605;Germany;Bavaria;Munich;Unterhaching
2023;152.559;3;4;48.063;11.626;Germany;Bavaria;Munich;Unterhaching
2024;172.907;3;2;48.063;11.626;Germany;Bavaria;Munich;Unterhaching
2025;792.191;1;3;48.067;11.621;Germany;Bavaria;Munich;Unterhaching
2026;208.662;1;2;48.067;11.621;Germany;Bavaria;Munich;Unterhaching
2027;133.591;1;3;48.067;11.622;Germany;Bavaria;Munich;Unterhaching
2028;868.850;1;4;48.067;11.622;Germany;Bavaria;Munich;Unterhaching
2029;587.039;1;3;48.067;11.622;Germany;Bavaria;Munich;Unterhaching
2030;115.402;1;3;48.067;11.621;Germany;Bavaria;Munich;Unterhaching
2031;134.265;3;3;48.064;11.626;Germany;Bavaria;Munich;Unterhaching
2032;128.827;1;4;48.067;11.621;Germany;Bavaria;Munich;Unterhaching
2033;219.011;1;3;48.067;11.622;Germany;Bavaria;Munich;Unterhaching
2034;340.872;1;4;48.067;11.621;Germany;Bavaria;Munich;Unterhaching
2035;234.253;3;3;48.061;11.622;Germany;Bavaria;Munich;Unterhaching
2036;131.677;1;3;48.067;11.620;Germany;Bavaria;Munich;Unterhaching
2037;275.299;3;3;48.061;11.622;Germany;Bavaria;Munich;Unterhaching
2038;93.128;3;3;48.063;11.625;Germany;Bavaria;Munich;Unterhaching
2039;66.026;1;4;48.067;11.621;Germany;Bavaria;Munich;Unterhaching
2040;232.809;3;3;48.062;11.621;Germany;Bavaria;Munich;Unterhaching
2041;410.970;3;3;48.061;11.621;Germany;Bavaria;Munich;Unterhaching
2042;239.897;3;3;48.063;11.623;Germany;Bavaria;Munich;Unterhaching
2043;239.893;3;3;48.062;11.623;Germany;Bavaria;Munich;Unterhaching
2044;224.256;3;3;48.063;11.624;Germany;Bavaria;Munich;Unterhaching
2045;213.778;3;3;48.062;11.622;Germany;Bavaria;Munich;Unterhaching
2046;239.789;3;3;48.062;11.623;Germany;Bavaria;Munich;Unterhaching
2047;239.789;3;3;48.062;11.623;Germany;Bavaria;Munich;Unterhaching
2048;234.704;3;3;48.064;11.622;Germany;Bavaria;Munich;Unterhaching
2049;217.136;3;3;48.062;11.623;Germany;Bavaria;Munich;Unterhaching
2050;234.705;3;3;48.064;11.622;Germany;Bavaria;Munich;Unterhaching
2051;87.489;3;3;48.062;11.621;Germany;Bavaria;Munich;Unterhaching
2052;219.057;3;2;48.062;11.623;Germany;Bavaria;Munich;Unterhaching
2053;241.003;3;3;48.064;11.622;Germany;Bavaria;Munich;Unterhaching
2054;221.059;3;3;48.062;11.623;Germany;Bavaria;Munich;Unterhaching
2055;240.995;3;3;48.064;11.622;Germany;Bavaria;Munich;Unterhaching
2056;224.076;3;3;48.063;11.622;Germany;Bavaria;Munich;Unterhaching
2057;224.001;3;3;48.063;11.622;Germany;Bavaria;Munich;Unterhaching
2058;230.824;3;3;48.062;11.624;Germany;Bavaria;Munich;Unterhaching
2059;248.433;3;3;48.063;11.622;Germany;Bavaria;Munich;Unterhaching
2060;224.185;3;3;48.063;11.624;Germany;Bavaria;Munich;Unterhaching
2061;213.814;3;3;48.062;11.622;Germany;Bavaria;Munich;Unterhaching
2062;230.865;3;3;48.062;11.624;Germany;Bavaria;Munich;Unterhaching
2063;248.983;3;3;48.063;11.622;Germany;Bavaria;Munich;Unterhaching
2064;235.894;3;3;48.062;11.624;Germany;Bavaria;Munich;Unterhaching
2065;235.808;3;3;48.062;11.624;Germany;Bavaria;Munich;Unterhaching
2066;242.954;0;3;48.062;11.622;Germany;Bavaria;Munich;Unterhaching
2067;242.955;3;2;48.062;11.622;Germany;Bavaria;Munich;Unterhaching
2068;242.954;3;3;48.062;11.622;Germany;Bavaria;Munich;Unterhaching
2069;87.489;3;2;48.062;11.621;Germany;Bavaria;Munich;Unterhaching
2070;151.017;3;2;48.061;11.622;Germany;Bavaria;Munich;Unterhaching
2071;152.739;3;2;48.061;11.622;Germany;Bavaria;Munich;Unterhaching
2072;156.064;3;3;48.061;11.622;Germany;Bavaria;Munich;Unterhaching
2073;156.493;3;3;48.061;11.621;Germany;Bavaria;Munich;Unterhaching
2074;87.579;3;3;48.062;11.621;Germany;Bavaria;Munich;Unterhaching
2075;68.317;3;3;48.065;11.622;Germany;Bavaria;Munich;Unterhaching
2076;68.361;3;2;48.065;11.622;Germany;Bavaria;Munich;Unterhaching
2077;68.361;3;3;48.065;11.622;Germany;Bavaria;Munich;Unterhaching
2078;63.467;3;3;48.065;11.622;Germany;Bavaria;Munich;Unterhaching
2079;62.573;3;2;48.065;11.622;Germany;Bavaria;Munich;Unterhaching
2080;63.331;3;2;48.065;11.622;Germany;Bavaria;Munich;Unterhaching
2081;65.333;3;2;48.065;11.622;Germany;Bavaria;Munich;Unterhaching
2082;75.366;3;3;48.065;11.622;Germany;Bavaria;Munich;Unterhaching
2083;63.354;3;2;48.065;11.622;Germany;Bavaria;Munich;Unterhaching
2084;77.402;3;2;48.065;11.622;Germany;Bavaria;Munich;Unterhaching
2085;61.816;3;3;48.065;11.622;Germany;Bavaria;Munich;Unterhaching
2086;77.374;3;2;48.065;11.622;Germany;Bavaria;Munich;Unterhaching
2087;75.293;3;2;48.065;11.622;Germany;Bavaria;Munich;Unterhaching
2088;68.371;3;2;48.065;11.622;Germany;Bavaria;Munich;Unterhaching
2089;77.223;3;2;48.065;11.622;Germany;Bavaria;Munich;Unterhaching
2090;69.008;3;2;48.065;11.622;Germany;Bavaria;Munich;Unterhaching
2091;67.514;3;3;48.065;11.622;Germany;Bavaria;Munich;Unterhaching
2092;68.371;3;2;48.065;11.622;Germany;Bavaria;Munich;Unterhaching
2093;68.971;3;2;48.065;11.622;Germany;Bavaria;Munich;Unterhaching
2094;69.001;3;2;48.065;11.622;Germany;Bavaria;Munich;Unterhaching
2095;74.519;3;2;48.068;11.614;Germany;Bavaria;Munich;Unterhaching
2096;236.785;3;3;48.068;11.614;Germany;Bavaria;Munich;Unterhaching
2097;74.643;3;3;48.068;11.614;Germany;Bavaria;Munich;Unterhaching
2098;72.297;3;3;48.068;11.613;Germany;Bavaria;Munich;Unterhaching
2099;236.709;3;3;48.068;11.614;Germany;Bavaria;Munich;Unterhaching
2100;83.617;3;3;48.068;11.613;Germany;Bavaria;Munich;Unterhaching
2101;72.297;3;2;48.068;11.613;Germany;Bavaria;Munich;Unterhaching
2102;225.237;3;3;48.068;11.616;Germany;Bavaria;Munich;Unterhaching
