bid;area;use;free_walls;lat;lon;dist2hp
1144;151.2064101;3;4;48.069881;11.61089728;1749.612952
1145;69.47348593;3;2;48.06880845;11.61089205;1653.596778
1146;69.47341825;3;3;48.06885835;11.61087145;1657.048197
1147;85.54915392;3;3;48.06900825;11.61083435;1668.608872
1148;346.3902329;3;1;48.07164285;11.61095111;1914.814226
1149;158.082346;3;4;48.07058605;11.610612;1802.299238
1150;100.4103475;3;3;48.07104412;11.61001176;1821.370586
1151;92.11395988;3;2;48.07107465;11.61010789;1828.002052
1152;570.3483094;3;3;48.07083656;11.61117247;1848.653273
1153;95.22873636;3;2;48.07109874;11.61020168;1833.942077
1154;189.6244758;3;2;48.07105243;11.61104033;1863.169295
1155;98.65946712;3;3;48.0711005;11.61029925;1837.93176
1156;190.0149598;3;2;48.0711886;11.61104433;1875.999624
1157;191.0489324;3;2;48.07132446;11.61104828;1888.833016
1158;190.918405;3;2;48.07146043;11.61105254;1901.723218
1159;117.6179175;3;2;48.07178668;11.61084788;1924.332955
1160;133.4018467;3;2;48.07187503;11.61086226;1933.263516
1161;117.8369778;3;2;48.07195735;11.6108495;1940.577261
1162;134.056138;3;2;48.07203963;11.61086343;1948.934157
1163;154.0390831;3;3;48.07013104;11.61102718;1777.904823
1164;154.0391354;3;3;48.07010866;11.61089962;1770.409695
1165;241.9656386;3;2;48.07216725;11.61076054;1957.1388
1166;124.0570668;3;3;48.07007185;11.610703;1758.690651
1167;124.0571028;3;3;48.07005275;11.6105941;1752.341075
1168;208.913417;3;2;48.07231975;11.61062422;1966.568535
1169;204.1303189;3;3;48.07245735;11.61062759;1979.916177
1170;181.6635892;3;4;48.07049597;11.61076609;1800.322159
1171;164.2401;3;4;48.07191245;11.6088899;1864.318081
1172;58.29567353;3;4;48.0722454;11.60895612;1899.457433
1173;180.793093;3;4;48.07208607;11.60881957;1879.04731
1174;154.5243974;3;4;48.07219889;11.60919042;1902.928127
1175;74.25094307;3;4;48.07234895;11.60902135;1911.920836
1176;149.7618832;3;4;48.0724817;11.60886035;1919.648032
1177;92.98189436;3;4;48.0726492;11.6087829;1933.74898
1178;447.0839409;3;4;48.07354229;11.60901091;2030.526956
1179;79.77537488;3;4;48.07362895;11.60919585;2045.169453
1180;119.2014974;3;3;48.0728662;11.60932185;1973.326091
1181;108.9695778;3;3;48.07287944;11.61010283;2001.719868
1182;330.4873569;3;4;48.0731838;11.6093706;2006.482824
1183;109.5390107;3;3;48.07287527;11.61032944;2009.419898
1184;117.4876061;3;3;48.07355351;11.60961697;2051.463389
1185;109.3922101;3;3;48.0728768;11.610439;2013.526679
1186;117.4845879;3;3;48.07355514;11.60973883;2055.705154
1187;108.322276;3;3;48.07287865;11.6106633;2021.888313
1188;108.3253473;3;3;48.0728803;11.610773;2026.087447
1189;119.2035764;3;3;48.07286715;11.60943325;1977.203485
1190;108.4296505;3;3;48.07287386;11.60965522;1985.48497
1191;108.3839939;3;3;48.07287538;11.60976587;1989.47255
1192;109.0145298;3;3;48.0728779;11.60999075;1997.600808
1193;248.9167327;3;4;48.07319085;11.60906523;1997.086908
1194;199.8338199;3;3;48.07180708;11.61018383;1900.789727
1195;303.2716574;3;2;48.07195251;11.60998676;1907.439847
1196;179.3117656;3;2;48.07212645;11.6099331;1922.300308
1197;176.7905796;3;2;48.07225602;11.60993448;1934.923936
1198;226.7085696;3;2;48.07240345;11.60989159;1947.719915
1199;229.4168905;3;3;48.07251199;11.60967665;1950.678965
1200;90.22431386;3;2;48.07166757;11.61071197;1907.744327
1201;593.5553721;0;3;48.07151054;11.6104723;1883.522295
1202;112.3585738;3;2;48.07163374;11.61061381;1900.711133
1203;95.86732614;3;3;48.06877562;11.60519759;1430.075844
1204;95.86733269;3;3;48.06877678;11.60532491;1434.123578
1205;69.03446828;3;3;48.08083915;11.60265387;2674.733698
1206;72.53964257;3;3;48.08097785;11.60233698;2686.585193
1207;72.47400241;3;3;48.0810168;11.60225792;2690.057848
1208;77.75093591;3;3;48.08112805;11.60200065;2699.758723
1209;67.8022087;3;3;48.07999525;11.6030702;2586.954918
1210;66.90849788;3;3;48.08024415;11.60302215;2613.664906
1211;64.19607233;3;3;48.08040811;11.60290915;2630.30331
1212;68.96333152;3;3;48.0809034;11.6026364;2681.604738
1213;66.91769352;3;3;48.08018065;11.6030096;2606.545831
1214;70.4791948;3;3;48.0806181;11.6027997;2652.087525
1215;77.78802693;3;3;48.0810953;11.60208743;2696.995948
1216;67.91083201;3;3;48.0799351;11.6030524;2580.138904
1217;64.06880406;3;3;48.08047354;11.60291457;2637.550616
1218;70.47910532;3;3;48.0806839;11.6027944;2659.255938
1219;74.89947822;3;3;48.07977397;11.60104979;2541.774649
1220;69.45528218;3;3;48.07961255;11.6017487;2530.227728
1221;72.81969731;3;3;48.0795177;11.60195285;2521.8179
1222;72.81972129;3;3;48.0795042;11.60205075;2521.34475
1223;72.51172096;3;3;48.07939929;11.60223387;2511.756117
1224;72.46883049;3;3;48.0793805;11.6023287;2510.733616
1225;68.45987454;3;3;48.0792738;11.60252135;2501.194847
1226;68.45990846;3;3;48.0792514;11.60261225;2499.797908
1227;74.23546051;3;3;48.0791289;11.60277575;2488.317491
1228;74.21963706;3;3;48.07910128;11.60286814;2486.42753
1229;77.60163766;3;3;48.08122255;11.60174805;2707.810584
1230;68.68211397;3;3;48.07897255;11.60301795;2474.212419
1231;73.59817153;3;3;48.07977703;11.60115231;2542.962709
1232;77.66179282;3;3;48.08119772;11.60184276;2705.943794
1233;68.63787362;3;3;48.07893865;11.60310012;2471.562023
1234;127.2706352;3;3;48.08136602;11.60252571;2731.301972
1235;71.24271091;3;3;48.0787769;11.6032437;2455.762254
1236;127.1912604;3;2;48.08146475;11.60247228;2741.605463
1237;71.30292508;3;3;48.07873845;11.6033267;2452.681784
1238;127.2701421;3;3;48.08156348;11.60241883;2751.921776
1239;76.76853696;3;3;48.07970244;11.60135552;2536.481419
1240;76.72972629;3;3;48.07970005;11.60145685;2537.127804
1241;69.45526741;3;3;48.07961995;11.6016498;2530.089004
1242;65.31748251;3;3;48.07947895;11.6010067;2508.814226
1243;161.2756204;3;4;48.07854858;11.60373448;2437.723137
1244;65.28563515;3;3;48.0794988;11.6009159;2510.273088
1245;98.06864701;3;3;48.0784509;11.60339485;2422.201258
1246;98.02452906;3;3;48.07847345;11.60349535;2426.078266
1247;83.18148246;3;3;48.0783743;11.603016;2408.683091
1248;83.18862645;3;2;48.07839194;11.60309483;2411.658515
1249;83.19610181;3;3;48.0784096;11.60317365;2414.648306
1250;61.01329694;3;3;48.07931168;11.60159815;2495.599344
1251;61.55473763;3;3;48.07928748;11.60167461;2493.668639
1252;60.84594292;3;3;48.07919742;11.60192794;2486.287709
1253;61.45205994;3;3;48.07917101;11.6020017;2484.149032
1254;56.28575722;3;3;48.07906123;11.6022675;2474.948741
1255;55.46712952;3;3;48.07903027;11.60233323;2472.282836
1256;67.02655373;3;3;48.07889146;11.60256135;2459.679019
1257;68.06408155;3;3;48.07884261;11.60263041;2455.14385
1258;84.31259111;3;3;48.07869635;11.60280645;2441.26567
1259;84.3308033;3;3;48.07863283;11.60287166;2435.12708
1260;77.1845155;3;3;48.07940455;11.60128404;2502.958082
1261;80.88691842;3;3;48.07937635;11.60139133;2500.806515
1262;81.14365198;3;3;48.07835897;11.60386269;2418.966891
1263;81.22669736;3;3;48.0782959;11.60389858;2412.642387
1264;123.5090294;3;3;48.07789365;11.6045513;2379.441414
1265;123.582288;3;3;48.07786863;11.60443636;2374.799273
1266;68.24531494;3;3;48.07912215;11.60112495;2470.384301
1267;66.0932445;3;3;48.07854918;11.60200441;2415.74214
1268;60.41179037;3;3;48.07872565;11.6015462;2430.479599
1269;65.13292516;3;3;48.07860113;11.60167779;2418.055016
1270;63.88449311;3;3;48.07857158;11.60176094;2415.6439
1271;68.32451963;3;3;48.079069;11.60118775;2465.059073
1272;66.72214941;3;3;48.07853082;11.60209428;2414.704108
1273;65.49910768;3;3;48.07893331;11.6012867;2450.957673
1274;65.32327039;3;3;48.07858236;11.60234593;2423.210105
1275;67.1213801;3;3;48.07888535;11.60135107;2446.251424
1276;64.06971966;3;3;48.07857071;11.60243513;2422.971092
1277;62.4366561;3;3;48.07876776;11.60147377;2434.427278
1278;85.52818206;3;3;48.07694087;11.60189499;2237.680989
1279;88.85095618;3;3;48.07662387;11.60396334;2232.008196
1280;77.93404821;3;3;48.07712383;11.60276597;2268.537087
1281;138.6223;3;3;48.07656495;11.60424505;2230.398141
1282;77.69488168;3;3;48.07714142;11.60284965;2271.58836
1283;96.97794865;3;3;48.07716985;11.60493245;2307.966298
1284;96.89690943;3;3;48.07723432;11.60489683;2314.264019
1285;138.663547;3;2;48.07664857;11.60420841;2238.814182
1286;82.16479425;3;3;48.07717917;11.60304115;2278.352324
1287;138.5222436;3;3;48.0767322;11.6041718;2247.242544
1288;81.87793804;3;3;48.07719723;11.60312697;2281.533232
1289;85.38993617;3;3;48.076962;11.60199375;2241.139544
1290;80.76375934;3;3;48.07706302;11.60249135;2258.290347
1291;88.16108811;3;3;48.07660793;11.60387626;2228.844399
1292;80.57091224;3;3;48.07708092;11.6025765;2261.345998
1293;57.99375412;3;3;48.0800183;11.6018188;2575.642168
1294;57.99378968;3;3;48.0799892;11.601894;2573.173452
1295;49.88061995;3;3;48.07992609;11.60209963;2568.306571
1296;49.86358092;3;3;48.0798973;11.60216695;2565.840788
1297;53.67236111;3;3;48.0798388;11.6023801;2561.699735
1298;67.35506421;3;3;48.08014721;11.60123308;2584.542786
1299;53.66079805;3;3;48.0798052;11.60244798;2558.758294
1300;58.94267117;3;3;48.079744;11.60265227;2554.361557
1301;58.90128419;3;3;48.0797088;11.6027224;2551.318195
1302;81.50096805;3;3;48.0791351;11.60368587;2501.010243
1303;53.22058959;3;3;48.07963805;11.6029388;2546.161667
1304;81.45686357;3;3;48.07920015;11.6036247;2507.250994
1305;53.23388584;3;3;48.0796026;11.60300145;2543.049517
1306;103.5747318;3;3;48.07932687;11.60353259;2519.817884
1307;103.0442658;3;3;48.07953991;11.60319217;2538.596226
1308;103.5989602;3;3;48.07948661;11.60328068;2533.910115
1309;104.7785885;3;3;48.07939543;11.60344072;2526.063136
1310;67.41215208;3;3;48.08011992;11.60132055;2582.276045
1311;64.4815203;3;3;48.0800896;11.6015193;2580.689441
1312;64.52680207;3;3;48.08005995;11.6016059;2578.211952
1313;69.44587028;3;3;48.0807357;11.59926515;2637.386425
1314;65.89399004;3;3;48.08091812;11.59947774;2658.559925
1315;71.27356033;3;3;48.08102105;11.60069495;2677.024048
1316;70.52137023;3;3;48.08067681;11.60026875;2636.065421
1317;70.7290674;3;3;48.08123674;11.60003438;2696.739184
1318;71.25411341;3;3;48.08100662;11.60079041;2676.108484
1319;67.52235422;3;3;48.08063184;11.60049731;2632.567852
1320;66.63626149;3;3;48.08098066;11.60101041;2674.880042
1321;67.80994097;3;3;48.0806139;11.60059054;2631.219574
1322;66.79968742;3;3;48.08096001;11.60110232;2673.31297
1323;101.472872;3;3;48.0805738;11.60078152;2628.145487
1324;66.69283658;3;3;48.08130369;11.60066412;2708.10106
1325;103.1998727;3;3;48.08054376;11.60093576;2625.982673
1326;66.65382577;3;3;48.0812955;11.60075605;2707.836636
1327;69.77762857;3;3;48.08095295;11.60004795;2665.350535
1328;73.66792909;3;3;48.08127188;11.60106865;2707.538626
1329;72.50041875;3;3;48.08125493;11.6011645;2706.414384
1330;68.53106259;3;3;48.08073809;11.59984809;2640.417748
1331;69.41045238;3;3;48.08073654;11.59936573;2637.906365
1332;66.0044776;3;3;48.08091705;11.5993852;2658.02896
1333;69.70975574;3;3;48.08096595;11.6001469;2667.367829
1334;63.09758008;3;3;48.08102675;11.60036195;2675.425666
1335;67.55299778;3;3;48.08071794;11.59994129;2638.691523
1336;63.09758753;3;3;48.08102425;11.60046045;2675.784409
1337;69.65502182;3;3;48.08069337;11.60017288;2637.310759
1338;70.76589366;3;3;48.08123595;11.5999392;2696.125062
1339;167.6283329;3;3;48.081812;11.60415805;2800.021922
1340;167.6284381;3;2;48.0817729;11.60398245;2793.385026
1341;167.6285433;3;2;48.0817338;11.60380685;2786.800568
1342;167.6286485;3;2;48.0816947;11.60363125;2780.268919
1343;167.7229203;3;2;48.08165557;11.60345564;2773.787015
1344;167.6962632;3;2;48.08161643;11.60328008;2767.358659
1345;167.6613616;3;3;48.0815773;11.6031045;2760.984161
1346;79.10722692;3;3;48.08147245;11.60394245;2759.980825
1347;79.18906091;3;2;48.08149435;11.6040263;2763.503018
1348;79.15514372;3;2;48.0815163;11.60411015;2767.04245
1349;79.1071409;3;2;48.08153825;11.60419395;2770.592914
1350;79.18897478;3;2;48.08156015;11.6042778;2774.15028
1351;79.10708364;3;3;48.08158205;11.60436165;2777.719284
1352;191.3586;3;3;48.0702771;11.59983993;1482.459822
1353;146.2352686;3;4;48.07108335;11.6003564;1576.518378
1354;92.92623798;3;2;48.07054555;11.6000258;1513.866715
1355;97.96122281;3;4;48.0714483;11.60020015;1615.087042
1356;119.1157501;3;4;48.07095647;11.60000796;1558.987393
1357;191.317198;3;3;48.0702759;11.60006805;1484.592261
1358;152.6063181;3;4;48.07109585;11.59994075;1573.723319
1359;134.4706219;3;4;48.07093635;11.60029065;1559.637926
1360;94.02129371;3;4;48.0712231;11.6003617;1591.953619
1361;142.6485781;3;3;48.07055898;11.5998699;1513.833541
1362;191.2631527;3;3;48.07054167;11.60018844;1515.113142
1363;259.7919176;3;4;48.07075807;11.60010351;1538.064481
1364;193.7087934;3;4;48.07362853;11.6018006;1873.264979
1365;171.6815355;3;3;48.07345375;11.6015954;1851.442219
1366;171.6585032;3;3;48.07345797;11.60141499;1849.628423
1367;123.3040899;3;4;48.0722426;11.6007574;1708.424783
1368;80.10862045;3;4;48.07208678;11.60066321;1690.24266
1369;130.0224346;3;4;48.07191979;11.60054822;1670.618931
1370;80.98387019;3;4;48.071762;11.6005195;1652.947939
1371;101.4769676;3;4;48.07141655;11.60043128;1613.98768
1372;114.0448241;3;4;48.07411604;11.60344118;1951.620954
1373;92.41928516;3;4;48.0742003;11.60288068;1951.40503
1374;137.1656824;3;4;48.07409453;11.60261144;1935.713004
1375;143.9604278;3;4;48.0739603;11.60238725;1917.732686
1376;104.7029826;3;4;48.07391207;11.60209012;1908.210702
1377;118.5911561;3;3;48.07377315;11.60195287;1891.135565
1378;118.6392553;3;3;48.07380645;11.6017963;1892.676246
1379;100.0593669;3;3;48.0700344;11.60002105;1457.511611
1380;108.2714658;3;4;48.0697891;11.600143;1431.820374
1381;100.1291328;3;3;48.0700368;11.5998777;1456.329203
1382;89.94875253;3;4;48.06978973;11.59990583;1429.382346
1383;73.64576803;3;4;48.06988433;11.60002758;1441.056068
1384;281.2285189;3;4;48.07298629;11.60118749;1795.111202
1385;109.6404625;3;4;48.07233325;11.6017338;1730.792528
1386;94.49839839;3;4;48.07283517;11.60211122;1791.028405
1387;133.9212969;3;4;48.0728335;11.60159615;1783.559243
1388;99.66331484;3;4;48.0718586;11.6015254;1676.026118
1389;309.4716919;3;4;48.07255617;11.60138385;1750.410476
1390;132.1147507;3;4;48.07218647;11.60119131;1707.44665
1391;111.9792717;3;4;48.0724831;11.60179835;1748.068146
1392;77.30121873;3;4;48.07170705;11.60096375;1652.048193
1393;136.0361566;3;4;48.07200797;11.60157161;1692.987311
1394;135.9211783;3;4;48.07047533;11.60090609;1516.365826
1395;166.8179697;3;4;48.0716781;11.6014783;1655.652727
1396;75.36782599;3;4;48.07217757;11.60166421;1712.810527
1397;106.3981863;3;4;48.0708105;11.60084083;1552.227643
1398;84.53878006;3;4;48.07186775;11.60102595;1670.43885
1399;150.7141755;3;4;48.07053595;11.6019891;1539.289485
1400;259.8005233;3;4;48.07149805;11.60146105;1635.748676
1401;119.3092707;3;4;48.07029575;11.6008279;1495.682377
1402;78.92433354;3;4;48.07152898;11.60091814;1631.957073
1403;192.900508;3;4;48.07055156;11.60172983;1536.714125
1404;189.6332661;3;4;48.07030815;11.60060303;1494.189473
1405;135.8059098;3;4;48.07049309;11.60062777;1514.778299
1406;105.452138;3;4;48.07300983;11.60227388;1812.5003
1407;127.5960087;3;4;48.072653;11.60188945;1767.914572
1408;84.9734684;3;4;48.07147903;11.60120104;1630.105622
1409;119.7793647;3;4;48.07232463;11.60139546;1725.213718
1410;277.9580359;3;3;48.07097181;11.60101905;1572.193317
1411;149.6755276;3;2;48.07104872;11.60082109;1578.09365
1412;144.2452628;3;4;48.07336167;11.60290264;1860.764366
1413;100.1803636;3;4;48.07320075;11.6019079;1827.969217
1414;70.64877823;3;4;48.07364455;11.60243878;1884.103459
1415;134.8059623;3;4;48.07353728;11.60228075;1870.053694
1416;118.9722406;3;4;48.07368431;11.60262032;1891.221895
1417;231.4075752;3;4;48.07338917;11.60210821;1851.382803
1418;97.59888858;3;4;48.07281258;11.60465887;1836.068233
1419;104.7366581;3;3;48.07376961;11.60310097;1908.290781
1420;164.0536569;3;4;48.07298785;11.6040517;1841.806523
1421;288.9311516;3;4;48.07331724;11.60395558;1875.160658
1422;230.5829357;0;4;48.0735449;11.6042829;1906.100548
1423;104.854136;3;3;48.07377464;11.60338443;1913.730647
1424;166.0235116;3;4;48.07333091;11.60370792;1871.833014
1425;254.175305;3;3;48.07377365;11.6039487;1924.020112
1426;206.0122904;3;4;48.07281715;11.6039518;1821.514185
1427;104.7588725;3;2;48.07377213;11.60324271;1910.983709
1428;254.175364;3;3;48.07377215;11.6042348;1929.459742
1429;127.8611203;3;4;48.07359155;11.60321378;1890.952033
1430;84.57745523;3;4;48.07378798;11.60362767;1919.543027
1431;136.8968349;3;4;48.07357717;11.60371699;1898.494694
1432;143.3236701;3;2;48.0731637;11.60365453;1852.840153
1433;403.3481225;3;4;48.07323623;11.60462889;1880.430849
1434;110.0555065;3;4;48.07280403;11.60492034;1841.078234
1435;338.7745851;3;3;48.07321602;11.60429866;1871.272786
1436;433.0473413;3;2;48.07312171;11.60396722;1854.433406
1437;107.7473683;3;4;48.07310841;11.60485644;1871.866159
1438;89.91341876;3;3;48.07568598;11.60537543;2157.410078
1439;89.90895892;3;3;48.07574913;11.60537275;2164.09943
1440;182.2524378;3;3;48.0787244;11.60463923;2470.93673
1441;182.2192808;3;2;48.0787582;11.60481855;2477.590225
1442;182.2522472;3;2;48.078792;11.60499787;2484.303488
1443;182.2521519;3;2;48.0788258;11.60517723;2491.07526
1444;182.218995;3;2;48.0788596;11.60535655;2497.906625
1445;182.2122296;3;3;48.07889335;11.60553587;2504.790921
1446;175.5829962;3;3;48.07905545;11.60617565;2534.293149
1447;175.5828709;3;2;48.07909895;11.60634885;2542.355877
1448;175.5827455;3;2;48.07914245;11.60652205;2550.467624
1449;175.4937935;3;2;48.07918595;11.6066952;2558.626903
1450;175.6713215;3;2;48.07922945;11.6068684;2566.835274
1451;175.4935429;3;3;48.07927295;11.6070416;2575.091274
1452;214.8315954;3;3;48.07636594;11.6053423;2229.454149
1453;80.77364796;3;3;48.07549918;11.6053834;2137.638409
1454;212.8976676;3;3;48.07650461;11.6052525;2242.532573
1455;81.36882205;3;3;48.07556146;11.60538142;2144.242307
1456;82.84303225;3;2;48.0748534;11.6083171;2142.732252
1457;82.7244202;3;3;48.07492325;11.6083159;2149.874484
1458;96.3906034;3;3;48.07527835;11.6080697;2179.597361
1459;96.25516452;3;3;48.0752073;11.6080697;2172.253865
1460;95.84253865;3;3;48.07508845;11.6080567;2159.618893
1461;95.84266161;3;3;48.07502175;11.6080567;2152.733661
1462;65.2797923;3;3;48.07526138;11.60852851;2190.674503
1463;65.22883239;3;3;48.0752616;11.60860695;2192.937378
1464;127.2783202;3;4;48.07485809;11.60428657;2047.036468
1465;145.0719961;3;4;48.07183268;11.60194063;1679.292307
1466;254.4993782;3;4;48.0714852;11.60187035;1640.405006
1467;108.8228566;3;4;48.0722661;11.6020973;1728.860126
1468;120.7027934;3;4;48.0722361;11.60392885;1758.947252
1469;175.0099671;3;4;48.0718205;11.60250113;1687.069905
1470;143.9380368;3;4;48.0714843;11.60244855;1649.791075
1471;88.10464567;3;4;48.0728263;11.60257305;1797.270265
1472;148.8127474;3;4;48.071943;11.60360683;1720.983252
1473;124.0275041;3;4;48.07282603;11.60278311;1800.727545
1474;105.5762534;3;4;48.0721552;11.603117;1734.21206
1475;77.535335;3;4;48.07224365;11.60274303;1737.019636
1476;121.8124215;3;4;48.07197965;11.60198233;1695.925338
1477;77.58817721;3;4;48.07167195;11.60250835;1671.121925
1478;151.2773494;3;4;48.07239465;11.60336875;1764.720332
1479;158.6275598;3;4;48.07240012;11.60220951;1745.177241
1480;96.63463387;3;4;48.07264948;11.60248117;1776.588846
1481;164.7096788;3;4;48.07148635;11.60215833;1645.11918
1482;82.30096069;3;4;48.0731427;11.60310703;1840.565852
1483;75.70894897;3;4;48.071694;11.60287505;1680.054588
1484;63.32162751;3;4;48.07237735;11.60285588;1753.445779
1485;76.80316823;3;4;48.0719985;11.60300387;1715.236811
1486;59.76802106;3;4;48.07197155;11.60260305;1705.165445
1487;215.2264075;3;4;48.0725518;11.60362175;1786.496214
1488;137.6513296;3;4;48.07167045;11.603455;1688.739738
1489;89.07270172;3;4;48.0726275;11.60312985;1785.345365
1490;90.95353484;3;4;48.07262005;11.60282835;1779.20579
1491;179.1054144;3;4;48.0718426;11.6029832;1698.062614
1492;88.66690686;3;4;48.0721352;11.6020244;1713.497046
1493;166.1474037;3;4;48.07207215;11.60369042;1736.500646
1494;145.2464644;3;4;48.07241;11.6037358;1773.570553
1495;144.1831552;3;4;48.07181425;11.60350923;1705.227142
1496;124.2514621;3;4;48.07281567;11.60297299;1802.871791
1497;97.22148011;3;4;48.07227932;11.60320084;1749.139425
1498;105.4424539;3;4;48.07253535;11.60230572;1761.387537
1499;214.9618112;3;4;48.07212816;11.60261728;1722.354674
1500;124.0041327;3;4;48.0693634;11.60308238;1434.94132
1501;108.5846588;3;4;48.06953845;11.60312185;1454.3954
1502;295.76534;3;4;48.06872655;11.60029527;1316.95605
1503;54.63813787;3;4;48.06929522;11.60316943;1429.683765
1504;328.1492282;3;4;48.06953405;11.60288635;1448.788472
1505;294.0284229;3;4;48.06952469;11.60030488;1404.619849
1506;357.5885486;3;4;48.06894074;11.60028868;1340.354556
1507;102.3334422;3;4;48.0692061;11.60022235;1368.66602
1508;216.9331434;3;4;48.06853121;11.6013503;1311.384025
1509;177.6407921;3;4;48.0687815;11.60134044;1338.319503
1510;82.53654946;3;3;48.06949178;11.60524298;1504.339604
1511;82.62664351;3;2;48.06935645;11.60524097;1490.457467
1512;82.65460533;3;2;48.06915345;11.60523795;1469.676637
1513;82.62728843;3;3;48.06895045;11.60523493;1448.949463
1514;82.53274279;3;2;48.0690181;11.60523595;1455.850966
1515;82.5366568;3;2;48.06942412;11.60524202;1497.398335
1516;82.53242071;3;2;48.0692211;11.60523895;1476.595916
1517;82.65439035;3;2;48.06928875;11.60523995;1483.521071
1518;82.65471289;3;2;48.06908575;11.60523695;1462.758234
1519;55.17776451;3;3;48.07045095;11.60535053;1605.921254
1520;61.81714934;3;2;48.07022567;11.60615187;1606.301995
1521;61.81718175;3;3;48.07019583;11.60607953;1601.066146
1522;66.92057111;3;3;48.07019875;11.6058881;1595.586477
1523;66.8659125;3;3;48.0701655;11.6058067;1589.771382
1524;61.81708475;3;3;48.07028536;11.60629663;1616.800445
1525;61.83568107;3;2;48.07025553;11.60622425;1611.549008
1526;269.4148879;3;3;48.08059315;11.60626008;2701.274158
1527;269.6430384;3;3;48.08059022;11.60596385;2695.586087
1528;282.9134278;3;3;48.08190575;11.6052597;2826.353459
1529;283.0224263;3;3;48.0812529;11.60591975;2766.421368
1530;282.8960882;3;3;48.08124548;11.60560907;2760.333172
1531;200.9527281;3;3;48.08154221;11.60592927;2797.885671
1532;200.9521477;3;2;48.08169149;11.60590703;2813.665732
1533;200.8941476;3;3;48.0818408;11.60588475;2829.45812
1534;212.2499673;3;3;48.0820578;11.6069007;2870.892905
1535;212.2951302;3;2;48.08205775;11.60666587;2866.57717
1536;212.2499797;3;3;48.0820577;11.60643105;2862.361103
1537;282.8224961;3;3;48.08190905;11.60557055;2831.663402
1538;216.9122623;3;3;48.07887135;11.6078302;2549.746106
1539;217.7005659;3;3;48.07902893;11.60782858;2566.387346
1540;268.2447998;3;3;48.07941879;11.607832;2607.773541
1541;268.441921;3;2;48.07942328;11.60815343;2615.557263
1542;268.5410191;3;3;48.07942775;11.6084748;2623.533381
1543;243.5501839;3;4;48.07409064;11.60831372;2064.544067
1544;190.8835211;3;3;48.0752456;11.6093998;2214.689021
1545;190.8836254;3;2;48.0752247;11.6096023;2218.760122
1546;190.9211027;3;2;48.0752038;11.60980482;2222.92895
1547;189.0646127;3;3;48.075183;11.61000639;2227.175563
1548;243.7969044;3;3;48.0742586;11.60925572;2110.362716
1549;228.7656314;3;2;48.07425845;11.6094813;2117.500971
1550;177.6076282;3;2;48.07426111;11.60967668;2124.050708
1551;220.2392156;3;3;48.07420695;11.60984981;2124.276854
1552;644.9169329;2;4;48.07494828;11.60945569;2186.256918
1553;244.7323117;3;3;48.0745902;11.6100453;2168.962536
1554;170.2868375;3;3;48.07458405;11.6102527;2175.163271
1555;92.01789456;3;2;48.07131827;11.60824586;1783.567173
1556;90.58804621;3;2;48.0713181;11.60834713;1787.0152
1557;89.76695598;3;2;48.07133436;11.60844897;1792.126344
1558;91.49031589;3;2;48.0713338;11.60855301;1795.679323
1559;204.1632618;3;3;48.07269258;11.60645819;1868.052334
1560;95.18520132;3;3;48.07131977;11.60783888;1770.0484
1561;96.3241822;3;3;48.07156009;11.60784711;1794.305266
1562;84.92337809;3;2;48.0715719;11.60794754;1798.775019
1563;95.01109471;3;2;48.07157135;11.60804704;1802.003232
1564;88.79150894;3;2;48.0715579;11.60814763;1804.010806
1565;101.7921736;3;2;48.07155736;11.60825113;1807.42716
1566;89.59970205;3;2;48.0715568;11.60835505;1810.882574
1567;95.4003769;3;2;48.0715708;11.60845564;1815.690055
1568;92.69325703;3;2;48.07157025;11.60855769;1819.13014
1569;95.998095;3;3;48.0715577;11.60866029;1821.433927
1570;92.06814456;3;3;48.07180222;11.60784775;1818.567238
1571;93.97449192;3;2;48.0713304;11.60794099;1774.496328
1572;89.989768;3;2;48.07181455;11.60794744;1823.025399
1573;101.1774879;3;2;48.0718143;11.60805144;1826.387203
1574;101.0049473;3;2;48.07180015;11.6082512;1831.558935
1575;82.68678338;3;2;48.0718004;11.60815136;1828.280332
1576;96.70013875;3;2;48.0717999;11.60835866;1835.116648
1577;221.8369998;3;2;48.07257539;11.60615352;1847.698537
1578;219.8994957;3;2;48.07263528;11.60630977;1858.097003
1579;88.43582208;3;2;48.07181075;11.60845909;1839.567047
1580;100.4405871;3;3;48.0718105;11.6085612;1842.994984
1581;98.47161629;3;3;48.07204689;11.60783887;1842.856455
1582;94.47795099;3;2;48.07205832;11.60794744;1847.46748
1583;84.95002094;3;2;48.07205827;11.60804821;1850.700516
1584;97.30136649;3;2;48.07133022;11.60804188;1777.851235
1585;99.40909501;3;2;48.07204317;11.60815042;1852.499705
1586;86.41963046;3;2;48.0720432;11.60825235;1855.830729
1587;92.90451104;3;2;48.07204335;11.60835071;1859.081249
1588;106.4753549;3;3;48.07205637;11.6084574;1863.913653
1589;91.53991535;3;2;48.07131845;11.60814399;1780.124679
1590;86.69633222;3;3;48.07131745;11.60865413;1797.606891
1591;250.7531716;3;2;48.0672715;11.60998623;1478.04875
1592;353.890696;3;3;48.06659777;11.60944569;1394.795573
1593;332.9274147;3;3;48.06726642;11.61024091;1489.832926
1594;248.5450068;3;2;48.06723752;11.60975134;1463.986761
1595;227.0777717;3;2;48.06716645;11.60955715;1448.712979
