Unterchaching_mod;;;;;;;;;;;;;;;;;;;;;;;
bid;footprint_area;use;free_walls;lat;lon;dist_to_heat_source;NUTS_0;NUTS_1;NUTS_2;NUTS_3;year_class;size_class;ref_level_roof;ref_level_wall;ref_level_floor;ref_level_window;floors;area_corr_factor;storey_area;heated_area;dwellings;dwelling_size;occupants
2021;122.552;0;4;48.071;11.606;1687.163;;;;;;;;;;;;;;;;;
2022;87.006;3;3;48.070;11.605;1608.666;;;;;;;;;;;;;;;;;
2023;152.559;3;4;48.063;11.626;2214.966;;;;;;;;;;;;;;;;;
2024;172.907;3;2;48.063;11.626;2219.095;;;;;;;;;;;;;;;;;
2025;792.191;1;3;48.067;11.621;2097.665;;;;;;;;;;;;;;;;;
2026;208.662;1;2;48.067;11.621;2098.060;;;;;;;;;;;;;;;;;
2027;133.591;1;3;48.067;11.622;2102.924;;;;;;;;;;;;;;;;;
2028;868.850;1;4;48.067;11.622;2153.975;;;;;;;;;;;;;;;;;
2029;587.039;1;3;48.067;11.622;2118.991;;;;;;;;;;;;;;;;;
2030;115.402;1;3;48.067;11.621;2036.313;;;;;;;;;;;;;;;;;
2031;134.265;3;3;48.064;11.626;2222.914;;;;;;;;;;;;;;;;;
2032;128.827;1;4;48.067;11.621;2058.350;;;;;;;;;;;;;;;;;
2033;219.011;1;3;48.067;11.622;2142.697;;;;;;;;;;;;;;;;;
2034;340.872;1;4;48.067;11.621;2078.055;;;;;;;;;;;;;;;;;
2035;234.253;3;3;48.061;11.622;1870.875;;;;;;;;;;;;;;;;;
2036;131.677;1;3;48.067;11.620;2031.349;;;;;;;;;;;;;;;;;
2037;275.299;3;3;48.061;11.622;1888.396;;;;;;;;;;;;;;;;;
2038;93.128;3;3;48.063;11.625;2208.709;;;;;;;;;;;;;;;;;
2039;66.026;1;4;48.067;11.621;2044.133;;;;;;;;;;;;;;;;;
2040;232.809;3;3;48.062;11.621;1835.534;;;;;;;;;;;;;;;;;
2041;410.970;3;3;48.061;11.621;1823.802;;;;;;;;;;;;;;;;;
2042;239.897;3;3;48.063;11.623;2048.881;;;;;;;;;;;;;;;;;
2043;239.893;3;3;48.062;11.623;2043.163;;;;;;;;;;;;;;;;;
2044;224.256;3;3;48.063;11.624;2091.351;;;;;;;;;;;;;;;;;
2045;213.778;3;3;48.062;11.622;1885.643;;;;;;;;;;;;;;;;;
2046;239.789;3;3;48.062;11.623;2019.993;;;;;;;;;;;;;;;;;
2047;239.789;3;3;48.062;11.623;2000.260;;;;;;;;;;;;;;;;;
2048;234.704;3;3;48.064;11.622;1991.935;;;;;;;;;;;;;;;;;
2049;217.136;3;3;48.062;11.623;2004.595;;;;;;;;;;;;;;;;;
2050;234.705;3;3;48.064;11.622;1983.965;;;;;;;;;;;;;;;;;
2051;87.489;3;3;48.062;11.621;1809.844;;;;;;;;;;;;;;;;;
2052;219.057;3;2;48.062;11.623;1985.753;;;;;;;;;;;;;;;;;
2053;241.003;3;3;48.064;11.622;1971.839;;;;;;;;;;;;;;;;;
2054;221.059;3;3;48.062;11.623;1966.925;;;;;;;;;;;;;;;;;
2055;240.995;3;3;48.064;11.622;1964.258;;;;;;;;;;;;;;;;;
2056;224.076;3;3;48.063;11.622;1943.475;;;;;;;;;;;;;;;;;
2057;224.001;3;3;48.063;11.622;1936.574;;;;;;;;;;;;;;;;;
2058;230.824;3;3;48.062;11.624;2091.199;;;;;;;;;;;;;;;;;
2059;248.433;3;3;48.063;11.622;1926.689;;;;;;;;;;;;;;;;;
2060;224.185;3;3;48.063;11.624;2110.430;;;;;;;;;;;;;;;;;
2061;213.814;3;3;48.062;11.622;1905.266;;;;;;;;;;;;;;;;;
2062;230.865;3;3;48.062;11.624;2110.873;;;;;;;;;;;;;;;;;
2063;248.983;3;3;48.063;11.622;1945.959;;;;;;;;;;;;;;;;;
2064;235.894;3;3;48.062;11.624;2066.085;;;;;;;;;;;;;;;;;
2065;235.808;3;3;48.062;11.624;2085.919;;;;;;;;;;;;;;;;;
2066;242.954;0;3;48.062;11.622;1912.204;;;;;;;;;;;;;;;;;
2067;242.955;3;2;48.062;11.622;1931.304;;;;;;;;;;;;;;;;;
2068;242.954;3;3;48.062;11.622;1950.424;;;;;;;;;;;;;;;;;
2069;87.489;3;2;48.062;11.621;1808.237;;;;;;;;;;;;;;;;;
2070;151.017;3;2;48.061;11.622;1863.878;;;;;;;;;;;;;;;;;
2071;152.739;3;2;48.061;11.622;1874.007;;;;;;;;;;;;;;;;;
2072;156.064;3;3;48.061;11.622;1884.309;;;;;;;;;;;;;;;;;
2073;156.493;3;3;48.061;11.621;1853.628;;;;;;;;;;;;;;;;;
2074;87.579;3;3;48.062;11.621;1806.649;;;;;;;;;;;;;;;;;
2075;68.317;3;3;48.065;11.622;2017.874;;;;;;;;;;;;;;;;;
2076;68.361;3;2;48.065;11.622;2046.664;;;;;;;;;;;;;;;;;
2077;68.361;3;3;48.065;11.622;2052.165;;;;;;;;;;;;;;;;;
2078;63.467;3;3;48.065;11.622;2005.649;;;;;;;;;;;;;;;;;
2079;62.573;3;2;48.065;11.622;2011.003;;;;;;;;;;;;;;;;;
2080;63.331;3;2;48.065;11.622;2017.269;;;;;;;;;;;;;;;;;
2081;65.333;3;2;48.065;11.622;2022.801;;;;;;;;;;;;;;;;;
2082;75.366;3;3;48.065;11.622;2031.057;;;;;;;;;;;;;;;;;
2083;63.354;3;2;48.065;11.622;2028.995;;;;;;;;;;;;;;;;;
2084;77.402;3;2;48.065;11.622;2036.560;;;;;;;;;;;;;;;;;
2085;61.816;3;3;48.065;11.622;2034.350;;;;;;;;;;;;;;;;;
2086;77.374;3;2;48.065;11.622;2042.894;;;;;;;;;;;;;;;;;
2087;75.293;3;2;48.065;11.622;2048.409;;;;;;;;;;;;;;;;;
2088;68.371;3;2;48.065;11.622;2023.349;;;;;;;;;;;;;;;;;
2089;77.223;3;2;48.065;11.622;2053.926;;;;;;;;;;;;;;;;;
2090;69.008;3;2;48.065;11.622;2058.198;;;;;;;;;;;;;;;;;
2091;67.514;3;3;48.065;11.622;2063.661;;;;;;;;;;;;;;;;;
2092;68.371;3;2;48.065;11.622;2029.392;;;;;;;;;;;;;;;;;
2093;68.971;3;2;48.065;11.622;2034.905;;;;;;;;;;;;;;;;;
2094;69.001;3;2;48.065;11.622;2041.142;;;;;;;;;;;;;;;;;
2095;74.519;3;2;48.068;11.614;1720.437;;;;;;;;;;;;;;;;;
2096;236.785;3;3;48.068;11.614;1771.235;;;;;;;;;;;;;;;;;
2097;74.643;3;3;48.068;11.614;1724.670;;;;;;;;;;;;;;;;;
2098;72.297;3;3;48.068;11.613;1711.319;;;;;;;;;;;;;;;;;
2099;236.709;3;3;48.068;11.614;1784.021;;;;;;;;;;;;;;;;;
2100;83.617;3;3;48.068;11.613;1724.757;;;;;;;;;;;;;;;;;
2101;72.297;3;2;48.068;11.613;1707.225;;;;;;;;;;;;;;;;;
2102;225.237;3;3;48.068;11.616;1887.540;;;;;;;;;;;;;;;;;
2103;264.122;3;3;48.069;11.614;1803.270;;;;;;;;;;;;;;;;;
2104;83.663;3;2;48.068;11.613;1729.550;;;;;;;;;;;;;;;;;
2105;72.297;3;2;48.068;11.613;1703.144;;;;;;;;;;;;;;;;;
2106;225.200;3;3;48.068;11.617;1900.818;;;;;;;;;;;;;;;;;
2107;264.120;3;3;48.069;11.614;1817.876;;;;;;;;;;;;;;;;;
2108;83.662;3;2;48.068;11.614;1734.359;;;;;;;;;;;;;;;;;
2109;72.263;3;3;48.068;11.613;1699.071;;;;;;;;;;;;;;;;;
2110;176.070;3;4;48.068;11.617;1918.498;;;;;;;;;;;;;;;;;
2111;238.811;3;3;48.069;11.614;1851.953;;;;;;;;;;;;;;;;;
2112;277.840;3;3;48.069;11.615;1855.334;;;;;;;;;;;;;;;;;
2113;74.519;3;3;48.068;11.613;1703.622;;;;;;;;;;;;;;;;;
2114;83.663;3;2;48.068;11.614;1739.186;;;;;;;;;;;;;;;;;
2115;70.140;3;3;48.068;11.613;1733.460;;;;;;;;;;;;;;;;;
2116;238.810;3;3;48.069;11.614;1866.952;;;;;;;;;;;;;;;;;
2117;83.618;3;3;48.068;11.614;1744.020;;;;;;;;;;;;;;;;;
2118;70.172;3;2;48.068;11.613;1729.546;;;;;;;;;;;;;;;;;
2119;80.313;3;3;48.068;11.613;1747.395;;;;;;;;;;;;;;;;;
2120;70.218;3;2;48.068;11.613;1725.644;;;;;;;;;;;;;;;;;
2121;80.227;3;2;48.068;11.613;1752.143;;;;;;;;;;;;;;;;;
2122;70.171;3;3;48.068;11.613;1721.751;;;;;;;;;;;;;;;;;
2123;80.313;3;2;48.068;11.614;1756.907;;;;;;;;;;;;;;;;;
2124;65.768;3;3;48.069;11.613;1754.996;;;;;;;;;;;;;;;;;
2125;80.227;3;2;48.068;11.614;1761.684;;;;;;;;;;;;;;;;;
2126;65.853;3;2;48.069;11.613;1751.112;;;;;;;;;;;;;;;;;
2127;80.313;3;3;48.068;11.614;1766.478;;;;;;;;;;;;;;;;;
2128;65.768;3;2;48.069;11.613;1747.239;;;;;;;;;;;;;;;;;
2129;80.805;3;3;48.069;11.613;1768.138;;;;;;;;;;;;;;;;;
2130;65.851;3;3;48.069;11.613;1743.374;;;;;;;;;;;;;;;;;
2131;80.892;3;2;48.069;11.613;1772.845;;;;;;;;;;;;;;;;;
2132;75.983;3;3;48.069;11.613;1776.579;;;;;;;;;;;;;;;;;
2133;80.767;3;2;48.069;11.614;1777.564;;;;;;;;;;;;;;;;;
2134;75.981;3;2;48.069;11.613;1772.582;;;;;;;;;;;;;;;;;
2135;277.906;3;3;48.069;11.615;1837.871;;;;;;;;;;;;;;;;;
2136;74.610;3;2;48.068;11.613;1707.808;;;;;;;;;;;;;;;;;
2137;246.810;3;3;48.069;11.615;1905.911;;;;;;;;;;;;;;;;;
2138;80.815;3;2;48.069;11.614;1782.298;;;;;;;;;;;;;;;;;
2139;76.016;3;2;48.069;11.613;1768.600;;;;;;;;;;;;;;;;;
2140;80.728;3;3;48.069;11.614;1787.048;;;;;;;;;;;;;;;;;
2141;75.969;3;3;48.069;11.613;1764.630;;;;;;;;;;;;;;;;;
2142;88.153;3;3;48.069;11.613;1789.040;;;;;;;;;;;;;;;;;
2143;69.102;3;3;48.069;11.613;1800.160;;;;;;;;;;;;;;;;;
2144;88.056;3;2;48.069;11.613;1793.617;;;;;;;;;;;;;;;;;
2145;69.101;3;2;48.069;11.613;1796.216;;;;;;;;;;;;;;;;;
2146;88.058;3;2;48.069;11.614;1798.207;;;;;;;;;;;;;;;;;
2147;69.101;3;2;48.069;11.613;1792.285;;;;;;;;;;;;;;;;;
2148;88.056;3;2;48.069;11.614;1802.811;;;;;;;;;;;;;;;;;
2149;69.101;3;3;48.069;11.613;1788.366;;;;;;;;;;;;;;;;;
2150;88.153;3;3;48.069;11.614;1807.432;;;;;;;;;;;;;;;;;
2151;80.245;3;3;48.070;11.613;1824.503;;;;;;;;;;;;;;;;;
2152;78.731;3;3;48.069;11.613;1814.890;;;;;;;;;;;;;;;;;
2153;80.212;3;2;48.070;11.613;1820.608;;;;;;;;;;;;;;;;;
2154;78.646;3;2;48.069;11.613;1819.395;;;;;;;;;;;;;;;;;
2155;80.178;3;2;48.070;11.613;1816.725;;;;;;;;;;;;;;;;;
2156;78.607;3;2;48.069;11.614;1823.915;;;;;;;;;;;;;;;;;
2157;80.178;3;3;48.070;11.613;1812.851;;;;;;;;;;;;;;;;;
2158;74.610;3;2;48.068;11.613;1712.007;;;;;;;;;;;;;;;;;
2159;246.866;3;3;48.069;11.615;1890.055;;;;;;;;;;;;;;;;;
2160;78.646;3;2;48.069;11.614;1828.451;;;;;;;;;;;;;;;;;
2161;69.101;3;3;48.070;11.613;1849.678;;;;;;;;;;;;;;;;;
2162;78.684;3;3;48.069;11.614;1833.000;;;;;;;;;;;;;;;;;
2163;69.100;3;2;48.070;11.613;1845.835;;;;;;;;;;;;;;;;;
2164;78.686;3;3;48.070;11.613;1838.625;;;;;;;;;;;;;;;;;
2165;69.101;3;2;48.070;11.613;1842.004;;;;;;;;;;;;;;;;;
2166;78.769;3;2;48.070;11.613;1843.072;;;;;;;;;;;;;;;;;
2167;69.100;3;3;48.070;11.613;1838.185;;;;;;;;;;;;;;;;;
2168;78.686;3;2;48.070;11.614;1847.534;;;;;;;;;;;;;;;;;
2169;266.270;3;3;48.068;11.614;1738.659;;;;;;;;;;;;;;;;;
2170;78.684;3;2;48.070;11.614;1852.009;;;;;;;;;;;;;;;;;
2171;78.684;3;3;48.070;11.614;1856.503;;;;;;;;;;;;;;;;;
2172;78.684;3;3;48.070;11.613;1863.117;;;;;;;;;;;;;;;;;
2173;78.646;3;2;48.070;11.613;1867.506;;;;;;;;;;;;;;;;;
2174;78.688;3;2;48.070;11.614;1871.909;;;;;;;;;;;;;;;;;
2175;74.610;3;2;48.068;11.614;1716.218;;;;;;;;;;;;;;;;;
2176;78.646;3;2;48.070;11.614;1876.328;;;;;;;;;;;;;;;;;
2177;78.606;3;3;48.070;11.614;1880.763;;;;;;;;;;;;;;;;;
2178;266.269;3;3;48.068;11.614;1752.674;;;;;;;;;;;;;;;;;
2179;142.764;3;2;48.068;11.614;1717.385;;;;;;;;;;;;;;;;;
2180;208.186;3;3;48.067;11.613;1640.209;;;;;;;;;;;;;;;;;
2181;177.910;3;3;48.067;11.614;1682.894;;;;;;;;;;;;;;;;;
2182;218.999;3;2;48.068;11.614;1702.501;;;;;;;;;;;;;;;;;
2183;177.722;3;3;48.067;11.614;1668.384;;;;;;;;;;;;;;;;;
2184;177.777;3;3;48.067;11.613;1649.901;;;;;;;;;;;;;;;;;
2185;208.105;3;2;48.068;11.613;1650.501;;;;;;;;;;;;;;;;;
2186;177.909;3;3;48.067;11.614;1634.737;;;;;;;;;;;;;;;;;
2187;163.192;3;3;48.067;11.614;1702.780;;;;;;;;;;;;;;;;;
2188;177.846;3;2;48.067;11.614;1658.426;;;;;;;;;;;;;;;;;
2189;208.187;3;3;48.068;11.613;1660.856;;;;;;;;;;;;;;;;;
2190;177.909;3;2;48.067;11.614;1643.420;;;;;;;;;;;;;;;;;
2191;163.234;3;2;48.068;11.614;1712.487;;;;;;;;;;;;;;;;;
2192;179.196;3;2;48.067;11.614;1667.024;;;;;;;;;;;;;;;;;
2193;219.060;3;3;48.068;11.613;1677.301;;;;;;;;;;;;;;;;;
2194;179.138;3;2;48.067;11.614;1652.177;;;;;;;;;;;;;;;;;
2195;179.138;3;2;48.067;11.614;1674.204;;;;;;;;;;;;;;;;;
2196;219.060;3;2;48.068;11.614;1689.853;;;;;;;;;;;;;;;;;
2197;179.140;3;2;48.067;11.614;1659.538;;;;;;;;;;;;;;;;;
2198;66.062;3;2;48.068;11.615;1758.283;;;;;;;;;;;;;;;;;
2199;66.187;3;2;48.068;11.615;1754.212;;;;;;;;;;;;;;;;;
2200;66.050;3;3;48.068;11.615;1762.358;;;;;;;;;;;;;;;;;
2201;294.678;3;3;48.068;11.616;1813.991;;;;;;;;;;;;;;;;;
2202;282.702;3;3;48.067;11.616;1803.162;;;;;;;;;;;;;;;;;
2203;269.677;3;3;48.067;11.617;1812.297;;;;;;;;;;;;;;;;;
2204;412.246;3;3;48.067;11.616;1746.033;;;;;;;;;;;;;;;;;
2205;210.306;3;3;48.067;11.617;1832.701;;;;;;;;;;;;;;;;;
2206;234.309;3;3;48.067;11.617;1841.773;;;;;;;;;;;;;;;;;
2207;411.585;3;2;48.067;11.616;1765.194;;;;;;;;;;;;;;;;;
2208;66.148;3;2;48.067;11.615;1738.005;;;;;;;;;;;;;;;;;
2209;66.023;3;2;48.067;11.615;1733.969;;;;;;;;;;;;;;;;;
2210;66.011;3;3;48.067;11.615;1729.943;;;;;;;;;;;;;;;;;
2211;66.037;3;2;48.068;11.615;1746.094;;;;;;;;;;;;;;;;;
2212;66.037;3;2;48.068;11.615;1742.048;;;;;;;;;;;;;;;;;
2213;66.037;3;2;48.068;11.615;1750.149;;;;;;;;;;;;;;;;;
2214;294.769;3;3;48.067;11.616;1797.202;;;;;;;;;;;;;;;;;
2215;265.495;3;2;48.067;11.615;1716.871;;;;;;;;;;;;;;;;;
2216;225.992;3;2;48.067;11.615;1730.048;;;;;;;;;;;;;;;;;
2217;243.104;3;2;48.067;11.615;1742.922;;;;;;;;;;;;;;;;;
2218;387.457;3;2;48.067;11.615;1754.003;;;;;;;;;;;;;;;;;
2219;233.728;3;3;48.067;11.615;1697.483;;;;;;;;;;;;;;;;;
2220;235.737;3;2;48.067;11.615;1738.933;;;;;;;;;;;;;;;;;
2221;235.935;3;3;48.067;11.615;1725.878;;;;;;;;;;;;;;;;;
2222;220.150;3;2;48.067;11.615;1706.253;;;;;;;;;;;;;;;;;
2223;305.301;3;3;48.066;11.620;1945.737;;;;;;;;;;;;;;;;;
2224;310.203;3;2;48.066;11.619;1928.546;;;;;;;;;;;;;;;;;
2225;257.606;3;2;48.066;11.619;1874.708;;;;;;;;;;;;;;;;;
2226;337.101;3;2;48.066;11.619;1910.803;;;;;;;;;;;;;;;;;
2227;327.316;3;2;48.066;11.619;1885.489;;;;;;;;;;;;;;;;;
2228;107.480;3;3;48.067;11.618;1894.226;;;;;;;;;;;;;;;;;
2229;195.541;3;3;48.067;11.620;2009.248;;;;;;;;;;;;;;;;;
2230;215.818;3;2;48.067;11.620;2020.696;;;;;;;;;;;;;;;;;
2231;220.310;3;3;48.067;11.620;1979.499;;;;;;;;;;;;;;;;;
2232;193.452;3;3;48.067;11.620;2031.802;;;;;;;;;;;;;;;;;
2233;243.779;3;3;48.067;11.620;1989.790;;;;;;;;;;;;;;;;;
2234;107.480;3;3;48.067;11.618;1899.566;;;;;;;;;;;;;;;;;
2235;108.614;3;3;48.067;11.618;1909.555;;;;;;;;;;;;;;;;;
2236;108.447;3;3;48.067;11.618;1915.032;;;;;;;;;;;;;;;;;
2237;122.926;3;3;48.067;11.619;1943.374;;;;;;;;;;;;;;;;;
2238;72.629;3;3;48.067;11.619;1949.034;;;;;;;;;;;;;;;;;
2239;82.729;3;3;48.067;11.619;1958.107;;;;;;;;;;;;;;;;;
2240;82.646;3;3;48.067;11.619;1962.907;;;;;;;;;;;;;;;;;
2241;197.416;3;3;48.067;11.620;1988.327;;;;;;;;;;;;;;;;;
2242;193.576;3;2;48.067;11.620;1999.874;;;;;;;;;;;;;;;;;
2243;186.914;3;3;48.067;11.620;2010.509;;;;;;;;;;;;;;;;;
2244;119.443;3;4;48.065;11.625;2288.090;;;;;;;;;;;;;;;;;
2245;114.352;3;4;48.065;11.625;2239.685;;;;;;;;;;;;;;;;;
2246;65.949;3;3;48.065;11.625;2250.030;;;;;;;;;;;;;;;;;
2247;64.926;3;2;48.065;11.625;2266.049;;;;;;;;;;;;;;;;;
2248;113.288;3;4;48.067;11.625;2311.223;;;;;;;;;;;;;;;;;
2249;64.930;3;2;48.065;11.625;2260.266;;;;;;;;;;;;;;;;;
2250;64.975;3;2;48.065;11.625;2255.292;;;;;;;;;;;;;;;;;
2251;65.046;3;2;48.065;11.625;2249.790;;;;;;;;;;;;;;;;;
2252;62.593;3;2;48.065;11.625;2244.917;;;;;;;;;;;;;;;;;
2253;62.611;3;2;48.065;11.625;2239.498;;;;;;;;;;;;;;;;;
2254;63.662;3;2;48.065;11.625;2234.694;;;;;;;;;;;;;;;;;
2255;63.649;3;2;48.065;11.625;2228.954;;;;;;;;;;;;;;;;;
2256;64.146;3;3;48.065;11.625;2224.104;;;;;;;;;;;;;;;;;
2257;69.278;3;2;48.065;11.625;2245.143;;;;;;;;;;;;;;;;;
2258;102.649;3;3;48.066;11.625;2320.005;;;;;;;;;;;;;;;;;
2259;102.475;3;3;48.066;11.626;2324.059;;;;;;;;;;;;;;;;;
2260;96.335;3;3;48.066;11.626;2334.620;;;;;;;;;;;;;;;;;
2261;96.353;3;3;48.066;11.625;2326.435;;;;;;;;;;;;;;;;;
2262;69.296;3;2;48.065;11.625;2241.544;;;;;;;;;;;;;;;;;
2263;89.997;3;3;48.066;11.625;2285.257;;;;;;;;;;;;;;;;;
2264;65.899;3;3;48.065;11.625;2236.678;;;;;;;;;;;;;;;;;
2265;90.116;3;3;48.066;11.625;2291.890;;;;;;;;;;;;;;;;;
2266;112.770;3;3;48.066;11.625;2291.248;;;;;;;;;;;;;;;;;
2267;64.096;3;3;48.065;11.625;2271.005;;;;;;;;;;;;;;;;;
2268;112.770;3;3;48.066;11.625;2300.084;;;;;;;;;;;;;;;;;
2269;71.456;3;2;48.067;11.624;2260.736;;;;;;;;;;;;;;;;;
2270;71.361;3;2;48.067;11.624;2255.872;;;;;;;;;;;;;;;;;
2271;71.461;3;2;48.067;11.624;2251.014;;;;;;;;;;;;;;;;;
2272;71.361;3;2;48.067;11.624;2246.160;;;;;;;;;;;;;;;;;
2273;71.456;3;2;48.067;11.624;2241.307;;;;;;;;;;;;;;;;;
2274;71.456;3;2;48.067;11.624;2236.454;;;;;;;;;;;;;;;;;
2275;71.361;3;2;48.067;11.624;2231.607;;;;;;;;;;;;;;;;;
2276;229.603;3;3;48.066;11.623;2164.374;;;;;;;;;;;;;;;;;
2277;229.512;3;3;48.066;11.623;2179.617;;;;;;;;;;;;;;;;;
2278;71.456;3;3;48.067;11.624;2226.765;;;;;;;;;;;;;;;;;
2279;68.016;3;3;48.067;11.624;2265.030;;;;;;;;;;;;;;;;;
2280;68.016;3;2;48.067;11.624;2260.664;;;;;;;;;;;;;;;;;
2281;68.016;3;2;48.067;11.624;2256.301;;;;;;;;;;;;;;;;;
2282;68.109;3;2;48.067;11.624;2251.934;;;;;;;;;;;;;;;;;
2283;68.016;3;2;48.067;11.624;2247.571;;;;;;;;;;;;;;;;;
2284;68.016;3;2;48.067;11.624;2243.217;;;;;;;;;;;;;;;;;
2285;68.016;3;3;48.067;11.624;2238.866;;;;;;;;;;;;;;;;;
2286;71.456;3;3;48.067;11.624;2275.350;;;;;;;;;;;;;;;;;
2287;65.719;3;3;48.067;11.624;2276.740;;;;;;;;;;;;;;;;;
2288;228.508;3;3;48.066;11.623;2143.303;;;;;;;;;;;;;;;;;
2289;71.361;3;2;48.067;11.624;2270.477;;;;;;;;;;;;;;;;;
2290;65.672;3;2;48.067;11.624;2272.386;;;;;;;;;;;;;;;;;
2291;65.719;3;2;48.067;11.624;2268.035;;;;;;;;;;;;;;;;;
2292;65.696;3;2;48.067;11.624;2263.684;;;;;;;;;;;;;;;;;
2293;65.727;3;2;48.067;11.624;2259.339;;;;;;;;;;;;;;;;;
2294;65.727;3;2;48.067;11.624;2254.998;;;;;;;;;;;;;;;;;
2295;65.727;3;3;48.067;11.624;2250.660;;;;;;;;;;;;;;;;;
2296;228.484;3;3;48.066;11.623;2159.705;;;;;;;;;;;;;;;;;
2297;71.456;3;2;48.067;11.624;2265.606;;;;;;;;;;;;;;;;;
2298;112.842;3;2;48.064;11.628;2442.052;;;;;;;;;;;;;;;;;
2299;108.678;3;2;48.064;11.628;2446.572;;;;;;;;;;;;;;;;;
2300;110.796;3;2;48.064;11.628;2450.937;;;;;;;;;;;;;;;;;
2301;110.946;3;2;48.064;11.629;2455.536;;;;;;;;;;;;;;;;;
2302;111.201;3;2;48.064;11.629;2459.896;;;;;;;;;;;;;;;;;
2303;301.973;3;3;48.064;11.628;2404.472;;;;;;;;;;;;;;;;;
2304;112.060;3;3;48.064;11.629;2464.736;;;;;;;;;;;;;;;;;
2305;345.869;3;2;48.065;11.628;2451.837;;;;;;;;;;;;;;;;;
2306;266.873;3;2;48.065;11.628;2457.148;;;;;;;;;;;;;;;;;
2307;225.182;3;2;48.064;11.628;2392.828;;;;;;;;;;;;;;;;;
2308;267.559;3;3;48.065;11.628;2464.306;;;;;;;;;;;;;;;;;
2309;328.178;3;3;48.064;11.628;2394.499;;;;;;;;;;;;;;;;;
2310;107.702;3;3;48.064;11.628;2437.655;;;;;;;;;;;;;;;;;
2311;82.475;3;3;48.064;11.628;2439.202;;;;;;;;;;;;;;;;;
2312;76.595;3;2;48.064;11.628;2421.370;;;;;;;;;;;;;;;;;
2313;76.787;3;2;48.064;11.628;2419.711;;;;;;;;;;;;;;;;;
2314;77.486;3;2;48.064;11.628;2417.326;;;;;;;;;;;;;;;;;
2315;107.112;3;3;48.064;11.628;2412.304;;;;;;;;;;;;;;;;;
2316;76.207;3;2;48.064;11.628;2437.224;;;;;;;;;;;;;;;;;
2317;76.532;3;2;48.064;11.628;2433.790;;;;;;;;;;;;;;;;;
2318;75.934;3;2;48.064;11.628;2430.360;;;;;;;;;;;;;;;;;
2319;76.396;3;2;48.064;11.628;2426.082;;;;;;;;;;;;;;;;;
2320;132.568;3;3;48.063;11.628;2364.409;;;;;;;;;;;;;;;;;
2321;121.648;3;3;48.063;11.627;2355.679;;;;;;;;;;;;;;;;;
2322;1328.889;0;3;48.072;11.617;2178.886;;;;;;;;;;;;;;;;;
2323;188.232;3;3;48.071;11.616;2123.614;;;;;;;;;;;;;;;;;
2324;190.043;3;3;48.071;11.617;2133.628;;;;;;;;;;;;;;;;;
2325;188.233;3;3;48.071;11.617;2153.700;;;;;;;;;;;;;;;;;
2326;189.955;3;3;48.071;11.617;2163.982;;;;;;;;;;;;;;;;;
2327;188.281;3;3;48.071;11.618;2178.334;;;;;;;;;;;;;;;;;
2328;189.955;3;3;48.071;11.618;2188.829;;;;;;;;;;;;;;;;;
2329;60.847;3;4;48.070;11.614;1937.616;;;;;;;;;;;;;;;;;
2330;75.288;3;3;48.063;11.627;2300.340;;;;;;;;;;;;;;;;;
2331;74.953;3;3;48.063;11.627;2286.475;;;;;;;;;;;;;;;;;
2332;75.059;3;3;48.063;11.627;2279.686;;;;;;;;;;;;;;;;;
2333;75.256;3;3;48.063;11.627;2307.187;;;;;;;;;;;;;;;;;
2334;63.469;3;3;48.064;11.625;2187.482;;;;;;;;;;;;;;;;;
2335;63.469;3;2;48.064;11.625;2185.679;;;;;;;;;;;;;;;;;
2336;63.360;3;2;48.064;11.625;2183.896;;;;;;;;;;;;;;;;;
2337;63.469;3;2;48.064;11.625;2182.131;;;;;;;;;;;;;;;;;
2338;63.469;3;3;48.063;11.625;2180.382;;;;;;;;;;;;;;;;;
2339;60.668;3;3;48.063;11.625;2175.186;;;;;;;;;;;;;;;;;
2340;60.678;3;2;48.063;11.625;2173.556;;;;;;;;;;;;;;;;;
2341;60.668;3;2;48.063;11.625;2171.945;;;;;;;;;;;;;;;;;
2342;55.067;3;2;48.063;11.625;2170.418;;;;;;;;;;;;;;;;;
2343;67.873;3;2;48.063;11.625;2167.179;;;;;;;;;;;;;;;;;
2344;60.668;3;3;48.063;11.625;2165.523;;;;;;;;;;;;;;;;;
2345;79.441;3;4;48.065;11.615;1579.507;;;;;;;;;;;;;;;;;
2346;76.655;3;3;48.065;11.614;1530.545;;;;;;;;;;;;;;;;;
2347;95.541;3;4;48.065;11.616;1660.403;;;;;;;;;;;;;;;;;
2348;119.014;3;4;48.065;11.614;1554.559;;;;;;;;;;;;;;;;;
2349;76.645;3;3;48.065;11.614;1520.703;;;;;;;;;;;;;;;;;
2350;76.612;3;2;48.065;11.614;1525.618;;;;;;;;;;;;;;;;;
2351;419.765;3;3;48.065;11.616;1657.066;;;;;;;;;;;;;;;;;
2352;207.056;3;3;48.065;11.616;1614.886;;;;;;;;;;;;;;;;;
2353;157.631;3;3;48.065;11.616;1641.903;;;;;;;;;;;;;;;;;
2354;223.030;3;4;48.062;11.627;2268.082;;;;;;;;;;;;;;;;;
2355;115.756;3;3;48.062;11.627;2253.522;;;;;;;;;;;;;;;;;
2356;131.802;3;4;48.061;11.626;2194.238;;;;;;;;;;;;;;;;;
2357;152.711;3;4;48.061;11.626;2162.960;;;;;;;;;;;;;;;;;
